trial,times,_right_canvas,_left_canvas,Unnamed: 4
6,3962,1,0,
6,4015,1,0,
6,4051,1,0,
6,4087,1,0,
6,4122,0,1,
6,4158,1,0,
6,4194,1,0,
6,4243,1,0,
6,4299,1,0,
6,4336,1,0,
6,4371,0,1,
6,4406,1,0,
6,4460,1,0,
6,4493,1,0,
6,4529,0,0,
6,4570,1,0,
6,4606,0,1,
6,4642,0,1,
6,4678,1,0,
6,4719,1,0,
6,4757,0,1,
6,4795,1,0,
6,4831,0,0,
6,4869,1,0,
6,4919,1,0,
6,4952,1,0,
6,4987,1,0,
6,5023,1,0,
6,5059,0,0,
6,5095,1,0,
6,5131,0,0,
6,5170,1,0,
6,5222,1,0,
6,5258,0,0,
6,5293,1,0,
6,5329,0,1,
6,5386,1,0,
6,5421,1,0,
6,5456,0,0,
6,5493,1,0,
6,5528,1,0,
6,5564,0,0,
6,5605,1,0,
6,5641,0,1,
6,5677,0,0,
6,5713,1,0,
6,5754,0,0,
6,5791,0,1,
6,5846,1,0,
6,5887,0,1,
7,0,1,0,
7,35,0,1,
7,67,0,1,
7,103,1,0,
7,139,1,0,
7,194,1,0,
7,228,1,0,
7,263,0,1,
7,298,0,1,
7,333,0,1,
7,365,0,0,
7,400,0,0,
7,436,0,0,
7,468,0,0,
7,503,0,1,
7,539,1,0,
7,579,1,0,
7,614,1,0,
7,650,1,0,
7,686,1,0,
7,722,0,0,
7,755,1,0,
7,810,1,0,
7,862,1,0,
7,898,1,0,
7,933,0,0,
7,968,1,0,
7,1004,1,0,
7,1060,0,0,
7,1114,1,0,
7,1164,1,0,
7,1217,1,0,
7,1250,1,0,
7,1286,1,0,
7,1343,0,0,
7,1388,0,1,
7,1427,1,0,
7,1464,1,0,
7,1501,1,0,
7,1537,1,0,
7,1578,1,0,
7,1614,1,0,
7,1652,1,0,
7,1689,1,0,
7,1728,1,0,
7,1764,1,0,
7,1799,1,0,
7,1855,1,0,
7,1894,1,0,
7,1929,1,0,
7,1964,0,0,
7,1999,1,0,
7,2035,1,0,
7,2070,1,0,
7,2106,1,0,
7,2164,1,0,
7,2203,1,0,
8,0,1,0,
8,36,1,0,
8,73,0,0,
8,109,1,0,
8,161,1,0,
8,194,0,1,
8,230,0,1,
8,269,1,0,
8,325,0,1,
8,368,0,1,
8,417,0,1,
8,458,0,1,
8,494,0,1,
8,531,0,1,
8,564,0,1,
8,596,0,0,
8,650,0,1,
8,688,0,0,
8,733,0,1,
8,771,0,1,
8,818,0,1,
8,854,0,1,
8,890,0,1,
8,926,0,1,
8,962,0,1,
8,999,0,1,
8,1032,0,1,
8,1071,0,1,
8,1107,0,1,
8,1143,0,1,
8,1180,0,0,
8,1216,0,1,
8,1255,0,1,
8,1297,0,1,
8,1354,0,1,
8,1407,0,1,
8,1445,0,0,
8,1481,0,1,
8,1517,0,1,
8,1557,0,0,
8,1592,0,0,
8,1628,0,0,
8,1664,0,1,
8,1700,0,1,
10,0,0,0,
10,35,0,1,
10,72,0,1,
10,113,0,1,
10,150,0,1,
10,210,0,1,
10,248,0,1,
10,283,0,1,
10,332,0,1,
10,367,0,1,
10,424,0,1,
10,462,0,1,
10,514,0,0,
10,551,0,1,
10,587,0,1,
10,643,0,0,
10,681,0,1,
10,736,0,0,
10,773,0,0,
10,813,0,1,
10,849,0,1,
10,887,1,0,
10,923,1,0,
10,963,0,1,
10,1015,1,0,
10,1052,0,0,
10,1088,1,0,
10,1125,1,0,
10,1163,1,0,
10,1198,1,0,
10,1233,0,0,
10,1270,1,0,
10,1306,0,0,
10,1346,1,0,
10,1382,0,0,
10,1444,1,0,
10,1482,0,1,
10,1528,0,0,
10,1580,0,1,
10,1616,0,1,
10,1652,0,1,
10,1689,0,1,
10,1729,0,1,
10,1765,0,1,
10,1800,0,1,
10,1835,0,0,
10,1872,0,1,
10,1925,0,0,
10,1966,0,1,
10,2003,0,1,
10,2040,0,1,
10,2078,0,1,
10,2130,0,0,
10,2166,0,1,
10,2229,0,1,
10,2266,0,1,
10,2304,0,1,
10,2346,0,0,
10,2382,0,1,
10,2418,0,1,
10,2455,0,1,
10,2495,0,1,
10,2532,1,0,
10,2568,1,0,
10,2604,1,0,
10,2640,1,0,
10,2694,1,0,
10,2750,1,0,
10,2787,1,0,
10,2823,1,0,
10,2878,0,1,
10,2915,0,1,
10,2951,0,1,
10,3004,0,1,
10,3045,0,0,
10,3096,0,1,
10,3132,1,0,
