trial,_left_canvas,_right_canvas,times,Unnamed: 4
27,1,0,721,
27,1,0,784,
27,1,0,849,
27,0,1,909,
27,0,1,970,
27,0,1,1030,
27,1,0,1087,
27,0,0,1141,
27,0,1,1199,
27,0,1,1253,
27,0,1,1312,
27,0,1,1368,
27,0,1,1438,
27,0,1,1503,
27,0,1,1569,
27,0,1,1639,
27,0,1,1704,
27,0,1,1778,
27,0,1,1839,
27,0,1,1897,
27,0,1,1959,
27,1,0,2022,
27,0,0,2076,
27,0,1,2136,
27,0,1,2197,
27,0,1,2257,
27,0,1,2314,
27,0,1,2369,
27,0,1,2427,
27,0,1,2485,
27,0,0,2553,
27,0,1,2617,
27,0,1,2675,
27,0,1,2758,
27,0,1,2825,
27,0,1,2886,
27,0,1,2938,
27,0,1,3004,
27,0,1,3070,
27,0,1,3136,
27,0,1,3196,
27,0,1,3249,
27,0,1,3316,
27,0,1,3371,
27,0,1,3433,
27,1,0,3497,
28,0,0,0,
28,1,0,75,
28,1,0,141,
28,1,0,202,
28,1,0,262,
28,1,0,326,
28,1,0,386,
28,0,0,443,
28,1,0,513,
28,1,0,573,
28,1,0,640,
28,1,0,713,
28,1,0,775,
28,0,0,843,
28,0,0,920,
28,1,0,975,
28,1,0,1036,
28,1,0,1094,
28,1,0,1153,
28,0,0,1211,
28,1,0,1276,
29,1,0,0,
29,1,0,58,
29,0,0,124,
29,1,0,190,
29,1,0,253,
29,1,0,310,
29,1,0,369,
29,0,1,433,
29,0,1,496,
29,0,1,557,
29,0,1,611,
29,0,1,663,
29,0,1,723,
29,0,1,775,
29,0,1,829,
29,0,1,881,
29,0,1,939,
29,0,1,997,
29,0,1,1052,
29,0,1,1109,
29,0,1,1166,
29,0,1,1225,
29,0,1,1285,
29,0,0,1347,
29,1,0,1402,
29,1,0,1461,
29,1,0,1514,
29,1,0,1572,
29,1,0,1632,
29,1,0,1689,
29,1,0,1745,
29,1,0,1805,
29,1,0,1863,
29,1,0,1922,
29,1,0,1978,
29,1,0,2046,
29,1,0,2107,
29,1,0,2166,
29,0,1,2226,
29,0,1,2288,
29,0,1,2355,
29,0,1,2416,
29,0,1,2474,
29,0,1,2535,
29,0,1,2599,
29,0,1,2660,
29,1,0,2720,
29,1,0,2779,
29,1,0,2837,
29,1,0,2893,
29,1,0,2947,
29,1,0,3006,
29,1,0,3065,
29,1,0,3119,
29,1,0,3174,
29,1,0,3232,
29,1,0,3288,
29,1,0,3353,
29,1,0,3423,
29,1,0,3489,
29,0,1,3573,
29,0,1,3629,
29,0,1,3690,
29,0,1,3759,
29,0,1,3823,
29,0,1,3877,
30,1,0,0,
30,1,0,58,
30,0,0,117,
30,1,0,170,
30,0,0,229,
30,0,1,287,
30,0,1,345,
30,0,1,404,
30,0,1,464,
30,1,0,516,
30,1,0,574,
30,1,0,631,
30,1,0,689,
30,1,0,753,
30,1,0,806,
30,1,0,862,
30,1,0,924,
30,0,1,984,
30,0,1,1057,
30,0,1,1126,
30,0,1,1190,
30,0,1,1254,
30,0,1,1318,
30,0,1,1383,
30,0,1,1439,
30,0,1,1498,
30,0,1,1581,
30,0,1,1652,
31,0,0,0,
31,0,0,60,
31,0,0,119,
31,1,0,175,
31,1,0,235,
31,1,0,304,
31,1,0,380,
31,0,0,437,
31,1,0,497,
31,0,0,552,
31,1,0,612,
31,1,0,674,
31,1,0,755,
31,1,0,819,
31,0,1,877,
31,0,1,938,
31,0,1,1009,
31,0,1,1070,
31,0,1,1125,
31,0,1,1184,
31,0,1,1241,
31,0,1,1300,
31,0,1,1355,
31,0,1,1411,
31,0,1,1471,
31,0,1,1531,
31,0,1,1591,
31,0,0,1657,
31,1,0,1728,
31,1,0,1792,
31,1,0,1852,
31,0,0,1911,
31,1,0,1975,
31,1,0,2034,
31,1,0,2093,
31,1,0,2170,
31,1,0,2236,
31,1,0,2291,
31,1,0,2348,
31,1,0,2413,
31,1,0,2478,
31,1,0,2535,
31,0,0,2593,
32,0,0,0,
32,1,0,58,
32,1,0,120,
32,1,0,180,
32,1,0,236,
32,1,0,297,
32,1,0,357,
32,0,0,416,
32,0,1,470,
32,0,1,529,
32,0,1,585,
32,0,1,639,
32,0,1,709,
32,0,1,764,
32,0,1,823,
32,0,1,889,
32,1,0,956,
32,0,1,1017,
32,0,1,1075,
32,0,1,1136,
32,0,0,1191,
32,0,0,1247,
32,0,1,1300,
32,0,1,1364,
32,0,1,1422,
32,0,1,1476,
32,0,1,1539,
32,0,1,1595,
32,1,0,1658,
32,1,0,1711,
32,1,0,1772,
32,1,0,1840,
33,1,0,0,
33,1,0,61,
