trial,_right_canvas,times,_left_canvas,Unnamed: 4
6,0,0,1,
6,0,103,1,
6,0,203,1,
6,0,302,1,
6,0,403,1,
6,1,503,0,
6,0,593,1,
6,1,704,0,
6,0,796,1,
6,0,887,1,
6,0,986,1,
6,0,1092,1,
6,0,1190,1,
6,1,1291,0,
6,0,1392,1,
7,0,0,1,
7,0,72,0,
7,0,142,1,
7,0,208,0,
7,0,281,0,
7,1,364,0,
7,1,438,0,
7,1,507,0,
7,1,577,0,
7,1,644,0,
7,1,731,0,
7,1,803,0,
7,1,874,0,
7,1,944,0,
7,1,1023,0,
7,1,1103,0,
7,1,1176,0,
7,1,1246,0,
7,1,1315,0,
7,1,1403,0,
7,1,1475,0,
7,1,1543,0,
7,1,1615,0,
7,1,1679,0,
7,1,1768,0,
7,1,1837,0,
7,1,1907,0,
7,1,1972,0,
7,1,2043,0,
8,0,0,1,
8,0,70,1,
8,0,142,1,
8,0,213,1,
8,0,298,1,
8,0,376,1,
8,0,466,1,
8,0,537,1,
8,0,607,1,
8,0,675,1,
8,0,745,1,
8,0,812,1,
8,0,898,1,
8,0,972,1,
8,0,1066,1,
8,0,1144,1,
8,0,1235,1,
8,0,1310,1,
8,0,1380,1,
8,0,1469,1,
8,0,1537,1,
8,0,1608,1,
10,1,0,0,
10,0,84,0,
10,1,164,0,
10,1,247,0,
10,0,321,1,
10,1,386,0,
10,1,457,0,
10,1,525,0,
10,1,611,0,
10,1,697,0,
10,1,767,0,
10,1,846,0,
10,1,920,0,
10,1,997,0,
10,1,1077,0,
10,0,1151,1,
10,0,1223,1,
10,0,1291,1,
10,0,1377,1,
10,1,1450,0,
10,1,1518,0,
10,1,1587,0,
11,0,0,0,
11,0,73,1,
11,0,142,1,
11,0,215,1,
11,0,280,1,
11,0,353,1,
11,0,420,1,
11,0,487,0,
11,1,565,0,
11,1,636,0,
11,0,707,1,
11,0,781,1,
11,0,863,1,
11,0,938,1,
11,0,1019,1,
11,0,1099,1,
11,0,1169,1,
11,0,1236,1,
11,0,1308,1,
11,0,1376,1,
11,0,1472,1,
11,0,1565,1,
11,0,1639,1,
11,0,1709,1,
12,0,0,1,
12,0,74,1,
12,0,162,1,
12,0,233,1,
12,0,301,1,
12,0,371,1,
12,0,438,1,
12,0,513,1,
12,0,575,1,
12,0,649,1,
12,0,708,1,
13,0,0,1,
13,0,84,0,
13,0,171,1,
13,0,249,1,
13,0,319,0,
13,0,389,0,
13,0,466,1,
13,1,534,0,
13,1,611,0,
13,1,684,0,
13,1,752,0,
13,1,821,0,
13,1,889,0,
13,1,963,0,
14,0,0,1,
14,0,74,0,
14,0,140,1,
14,0,241,1,
14,0,310,1,
14,1,372,0,
14,1,441,0,
14,1,528,0,
14,1,603,0,
14,1,675,0,
15,1,0,0,
15,0,75,1,
15,0,161,1,
15,0,232,1,
15,0,299,0,
15,0,366,1,
15,0,436,1,
15,0,501,1,
16,0,0,0,
16,1,65,0,
16,0,135,1,
16,1,204,0,
16,1,298,0,
16,1,366,0,
16,1,436,0,
16,1,508,0,
16,1,583,0,
16,1,649,0,
16,1,727,0,
16,1,797,0,
16,1,868,0,
16,1,936,0,
16,1,1009,0,
16,1,1083,0,
16,1,1160,0,
17,0,0,1,
17,0,67,1,
17,0,136,1,
17,0,205,1,
17,0,281,1,
17,0,344,1,
17,0,416,1,
17,0,496,0,
17,1,565,0,
17,1,646,0,
17,1,733,0,
17,1,802,0,
17,1,870,0,
17,1,950,0,
17,1,1033,0,
17,1,1104,0,
17,1,1174,0,
17,1,1249,0,
17,1,1328,0,
17,1,1399,0,
17,1,1468,0,
17,1,1537,0,
17,1,1621,0,
17,1,1693,0,
17,0,1766,0,
17,1,1835,0,
17,1,1907,0,
17,1,1984,0,
17,1,2050,0,
17,1,2116,0,
17,1,2187,0,
18,0,0,1,
18,0,73,1,
18,0,142,0,
18,1,219,0,
18,0,286,1,
18,0,364,1,
18,1,435,0,
18,0,504,1,
18,0,575,1,
18,0,640,1,
18,0,708,1,
18,0,786,1,
18,0,863,1,
18,0,935,1,
18,0,1005,0,
18,0,1075,1,
18,0,1170,1,
18,0,1244,1,
18,0,1312,1,
19,1,0,0,
19,1,84,0,
19,1,155,0,
19,0,224,1,
19,1,294,0,
19,0,398,0,
19,0,462,1,
19,1,534,0,
19,0,617,1,
19,0,703,0,
19,1,773,0,
19,1,850,0,
19,1,924,0,
19,1,991,0,
19,0,1061,1,
19,0,1130,0,
19,1,1204,0,
19,1,1275,0,
19,1,1358,0,
19,1,1424,0,
19,1,1492,0,
19,1,1560,0,
19,1,1629,0,
19,0,1698,0,
19,0,1773,0,
19,1,1844,0,
19,1,1920,0,
19,1,1992,0,
19,1,2060,0,
19,1,2144,0,
19,1,2224,0,
19,1,2293,0,
19,1,2365,0,
19,1,2443,0,
19,1,2522,0,
19,1,2594,0,
19,0,2660,1,
19,0,2730,1,
19,0,2799,1,
19,0,2874,1,
19,0,2945,1,
19,0,3012,1,
19,0,3088,0,
19,0,3160,1,
19,0,3229,0,
19,0,3300,1,
19,0,3365,0,
19,0,3434,0,
19,0,3512,0,
19,0,3592,0,
19,0,3663,0,
19,0,3734,0,
19,0,3801,0,
19,1,3872,0,
19,1,3932,0,
19,1,4010,0,
19,1,4077,0,
19,1,4145,0,
19,1,4222,0,
19,1,4294,0,
19,1,4363,0,
19,1,4432,0,
19,1,4501,0,
19,1,4576,0,
19,1,4646,0,
19,1,4714,0,
19,1,4791,0,
19,1,4861,0,
19,1,4931,0,
19,1,5003,0,
19,0,5090,1,
19,0,5164,1,
19,1,5235,0,
19,1,5304,0,
19,1,5370,0,
19,0,5442,1,
19,0,5503,1,
19,0,5570,1,
19,1,5641,0,
19,0,5705,1,
19,1,5780,0,
19,0,5839,0,
19,0,5912,0,
19,0,6016,1,
19,0,6096,0,
19,1,6164,0,
19,1,6232,0,
19,1,6306,0,
19,1,6368,0,
19,0,6435,1,
19,0,6502,1,
19,0,6568,1,
19,0,6639,1,
19,0,6715,1,
19,0,6794,0,
19,1,6869,0,
19,0,6936,1,
19,0,7008,0,
19,0,7073,0,
19,0,7145,1,
19,0,7213,0,
19,0,7280,1,
19,1,7351,0,
19,1,7426,0,
19,0,7497,0,
