trial,times,_left_canvas,_right_canvas,Unnamed: 4
6,0,1,0,
6,39,1,0,
6,76,1,0,
6,112,1,0,
6,150,1,0,
6,193,0,0,
6,230,0,1,
6,268,1,0,
6,304,1,0,
6,345,1,0,
6,382,1,0,
6,422,1,0,
6,459,1,0,
6,496,1,0,
6,534,1,0,
6,576,1,0,
6,612,1,0,
6,648,1,0,
6,685,1,0,
6,726,1,0,
6,768,1,0,
6,809,1,0,
6,845,1,0,
6,883,1,0,
6,920,1,0,
6,960,1,0,
6,996,1,0,
6,1035,1,0,
6,1070,1,0,
6,1110,1,0,
6,1147,1,0,
6,1183,1,0,
6,1220,1,0,
6,1257,1,0,
6,1294,0,0,
6,1330,1,0,
6,1366,1,0,
6,1404,1,0,
6,1446,1,0,
6,1485,1,0,
6,1524,1,0,
6,1563,1,0,
6,1599,0,0,
6,1637,1,0,
6,1674,1,0,
6,1713,1,0,
7,0,0,1,
7,38,0,1,
7,77,0,1,
7,112,0,1,
7,147,0,1,
7,184,0,1,
7,222,0,1,
7,259,0,1,
7,296,0,1,
7,334,0,1,
7,373,0,1,
7,411,0,1,
7,450,0,1,
7,490,0,1,
7,526,0,1,
7,563,0,1,
7,601,0,1,
7,640,0,1,
7,677,0,1,
7,716,0,1,
7,758,0,1,
7,796,0,1,
7,833,0,1,
7,869,0,1,
7,907,0,1,
7,943,0,1,
7,978,0,1,
7,1016,0,1,
7,1061,0,1,
7,1098,0,1,
7,1143,0,1,
7,1200,0,1,
7,1240,0,1,
7,1276,0,1,
7,1310,0,1,
7,1349,0,1,
7,1391,0,1,
7,1428,0,1,
7,1466,0,1,
8,0,0,1,
8,36,0,1,
8,73,0,1,
8,112,0,0,
8,146,1,0,
8,183,0,1,
8,221,1,0,
8,258,0,1,
8,297,1,0,
8,335,1,0,
8,371,1,0,
8,409,1,0,
8,449,1,0,
8,488,1,0,
8,526,1,0,
8,566,1,0,
8,603,1,0,
8,639,1,0,
8,677,1,0,
8,713,1,0,
8,747,1,0,
8,785,1,0,
8,820,1,0,
8,858,1,0,
8,893,1,0,
8,945,1,0,
8,996,1,0,
8,1035,1,0,
8,1073,1,0,
8,1111,1,0,
8,1146,1,0,
8,1183,1,0,
8,1220,1,0,
8,1260,1,0,
8,1302,1,0,
8,1340,1,0,
8,1377,1,0,
8,1417,1,0,
8,1453,1,0,
8,1489,1,0,
8,1527,0,1,
10,0,0,1,
10,37,0,0,
10,74,0,0,
10,113,0,1,
10,151,0,1,
10,192,0,1,
10,232,0,1,
10,269,0,1,
10,305,0,0,
10,342,0,1,
10,381,0,1,
10,420,0,1,
10,458,1,0,
10,497,0,1,
10,540,0,1,
10,577,0,1,
10,614,0,1,
10,653,0,0,
10,690,0,1,
10,726,0,0,
11,0,1,0,
11,51,1,0,
11,100,1,0,
11,161,1,0,
11,211,1,0,
11,263,0,1,
11,313,1,0,
11,363,1,0,
11,409,1,0,
11,459,1,0,
11,512,0,1,
11,559,0,1,
11,610,0,1,
11,662,0,1,
11,709,0,1,
11,755,0,1,
11,801,0,1,
11,853,0,1,
11,902,0,1,
11,951,0,1,
11,1001,0,1,
11,1046,0,1,
11,1097,0,1,
11,1143,0,1,
11,1197,0,1,
11,1245,0,1,
11,1296,0,1,
11,1348,0,1,
11,1400,0,1,
11,1448,0,1,
11,1494,0,1,
11,1545,0,1,
11,1600,0,1,
11,1645,0,1,
11,1695,0,1,
12,0,0,1,
12,37,0,1,
12,75,1,0,
12,114,0,1,
12,154,1,0,
12,192,0,1,
12,230,0,1,
12,267,1,0,
12,304,1,0,
12,343,1,0,
12,386,1,0,
12,425,0,0,
12,461,1,0,
12,499,1,0,
12,537,1,0,
12,574,1,0,
12,611,1,0,
12,650,1,0,
12,690,1,0,
12,727,1,0,
12,765,1,0,
12,806,1,0,
13,0,0,1,
13,37,1,0,
13,75,0,1,
13,111,0,1,
13,150,0,1,
13,186,0,1,
13,228,0,1,
13,265,1,0,
13,303,1,0,
13,342,0,0,
13,380,0,1,
13,418,0,1,
13,458,0,1,
13,499,0,1,
13,542,0,1,
13,597,0,0,
13,643,0,1,
13,682,0,1,
13,721,0,1,
13,761,0,1,
13,801,0,1,
13,842,0,1,
13,883,0,1,
14,0,0,1,
14,39,0,0,
14,76,0,1,
14,121,1,0,
14,182,1,0,
14,222,0,1,
14,263,1,0,
14,299,0,1,
14,337,0,1,
14,375,0,1,
14,414,0,1,
14,451,0,1,
14,491,0,1,
14,526,0,1,
14,565,0,1,
14,605,0,1,
14,643,0,1,
14,678,0,1,
14,714,0,1,
14,750,0,1,
14,785,0,1,
14,823,0,1,
14,862,0,1,
14,900,0,1,
14,939,0,1,
14,977,0,1,
14,1014,1,0,
14,1052,1,0,
15,0,0,1,
15,40,1,0,
15,75,0,1,
15,113,0,1,
15,151,0,1,
15,189,1,0,
15,225,0,1,
15,262,0,1,
15,297,0,1,
15,331,1,0,
15,372,1,0,
15,411,1,0,
15,445,1,0,
15,479,1,0,
15,518,1,0,
15,552,1,0,
15,588,1,0,
15,626,1,0,
15,662,1,0,
15,697,1,0,
15,731,1,0,
15,765,1,0,
15,799,1,0,
15,839,1,0,
15,890,1,0,
15,931,1,0,
15,966,1,0,
16,0,0,1,
16,38,0,1,
16,76,0,1,
16,114,0,1,
16,151,0,1,
16,188,0,1,
16,223,0,1,
16,272,0,1,
16,310,0,1,
16,351,0,1,
16,394,0,1,
16,435,0,1,
16,472,0,1,
16,509,0,1,
16,558,0,1,
16,614,0,1,
16,655,0,1,
17,0,0,1,
17,40,1,0,
17,79,0,0,
17,116,0,0,
17,164,0,1,
17,206,0,0,
17,241,0,1,
17,279,0,1,
17,316,0,0,
17,352,0,0,
17,389,0,1,
17,428,0,1,
17,464,0,1,
17,504,0,1,
17,542,0,0,
17,579,0,1,
17,618,0,1,
17,657,0,1,
17,695,0,1,
18,0,0,0,
18,36,1,0,
18,75,0,1,
18,120,1,0,
18,158,0,0,
18,196,1,0,
18,234,0,0,
18,271,0,1,
18,307,0,1,
18,345,0,1,
18,382,0,1,
18,421,0,1,
18,457,0,1,
18,495,0,1,
18,533,0,1,
18,569,0,1,
18,605,0,1,
18,643,0,1,
18,684,0,1,
18,721,0,1,
18,757,0,1,
18,794,0,1,
18,831,0,0,
18,867,0,1,
18,904,0,1,
18,939,0,1,
18,976,0,1,
18,1014,0,1,
18,1052,0,1,
19,0,0,0,
19,41,0,1,
19,79,0,0,
19,117,0,0,
19,156,0,1,
19,193,0,1,
19,228,0,1,
19,268,0,1,
19,307,0,1,
19,346,0,1,
19,385,0,1,
19,423,0,1,
19,461,0,1,
19,501,1,0,
19,541,1,0,
19,580,1,0,
19,621,1,0,
19,683,1,0,
19,723,0,0,
19,762,1,0,
19,802,1,0,
19,842,1,0,
19,890,1,0,
19,927,1,0,
19,963,1,0,
19,1003,1,0,
19,1039,1,0,
19,1076,1,0,
19,1115,1,0,
19,1151,1,0,
19,1190,1,0,
20,0,0,0,
20,38,0,1,
20,74,0,1,
20,114,0,1,
20,153,0,1,
20,191,0,1,
20,229,0,1,
20,266,0,0,
20,304,0,1,
20,346,0,1,
20,384,1,0,
20,422,0,1,
20,459,1,0,
20,496,0,1,
20,533,1,0,
20,571,0,1,
20,609,0,1,
20,645,0,1,
20,682,0,1,
20,720,0,1,
21,0,0,0,
21,39,1,0,
21,77,0,0,
21,110,1,0,
21,147,1,0,
21,193,0,0,
21,246,0,1,
21,287,1,0,
21,326,1,0,
21,363,0,0,
21,399,1,0,
21,439,1,0,
21,480,1,0,
21,520,1,0,
21,565,1,0,
21,605,1,0,
21,644,0,1,
21,683,0,1,
21,723,0,1,
21,759,0,1,
21,799,0,1,
21,835,0,1,
21,872,1,0,
21,908,0,0,
21,946,0,1,
21,985,0,1,
21,1024,0,1,
21,1062,0,1,
21,1099,0,1,
21,1138,0,1,
21,1180,1,0,
21,1217,0,1,
21,1253,1,0,
21,1292,0,1,
21,1331,0,1,
21,1370,0,1,
21,1412,0,1,
21,1447,0,1,
21,1482,0,1,
21,1518,0,1,
21,1561,0,1,
22,0,0,0,
22,39,0,0,
22,78,1,0,
22,118,1,0,
22,154,0,1,
22,194,0,1,
22,229,1,0,
22,268,0,1,
22,310,0,1,
22,347,0,1,
22,384,0,1,
22,425,0,1,
22,462,0,1,
22,497,0,1,
22,536,0,1,
22,576,0,1,
23,0,1,0,
23,37,1,0,
23,77,1,0,
23,116,1,0,
23,154,0,0,
23,189,1,0,
23,228,1,0,
23,265,0,0,
23,320,1,0,
23,385,1,0,
23,422,1,0,
23,460,1,0,
23,499,1,0,
23,538,1,0,
23,574,1,0,
23,613,1,0,
23,650,1,0,
23,685,1,0,
23,725,1,0,
23,767,1,0,
23,804,1,0,
23,853,1,0,
23,889,1,0,
23,929,1,0,
23,968,1,0,
24,0,0,0,
24,39,0,0,
24,77,1,0,
24,117,0,1,
24,153,1,0,
24,190,0,1,
24,229,0,0,
24,266,0,1,
24,302,0,1,
24,337,0,1,
24,374,0,1,
24,413,0,1,
24,449,0,1,
24,484,0,1,
24,521,0,1,
24,559,1,0,
24,603,0,1,
24,642,0,1,
24,682,1,0,
24,718,1,0,
24,754,1,0,
24,792,1,0,
24,831,1,0,
24,870,1,0,
24,908,1,0,
24,947,1,0,
24,984,1,0,
24,1022,1,0,
24,1059,1,0,
24,1097,1,0,
24,1136,0,0,
24,1180,1,0,
24,1235,1,0,
24,1277,1,0,
24,1319,0,1,
24,1356,0,0,
24,1393,1,0,
25,0,1,0,
25,42,1,0,
25,81,1,0,
25,120,1,0,
25,157,1,0,
25,197,1,0,
25,236,1,0,
25,275,1,0,
25,314,1,0,
25,356,1,0,
25,398,1,0,
25,437,1,0,
25,479,1,0,
26,0,0,1,
26,46,0,1,
26,85,0,1,
26,124,0,1,
26,161,0,1,
26,197,0,1,
26,237,0,1,
26,275,0,1,
26,310,0,1,
26,348,0,1,
26,383,0,1,
26,421,0,1,
26,456,0,1,
26,493,0,1,
26,532,0,1,
26,568,0,1,
26,609,0,1,
26,647,0,1,
26,691,0,1,
26,730,0,1,
27,0,0,0,
27,43,0,1,
27,79,1,0,
27,117,0,1,
27,155,1,0,
27,193,0,1,
27,240,0,1,
27,295,0,0,
27,339,1,0,
27,379,1,0,
27,416,1,0,
27,455,1,0,
27,495,1,0,
27,533,1,0,
27,579,1,0,
27,616,1,0,
27,654,1,0,
27,691,1,0,
27,727,1,0,
27,764,1,0,
27,801,1,0,
27,841,1,0,
27,880,0,1,
27,918,0,0,
27,957,0,0,
27,995,0,0,
27,1031,0,0,
27,1068,0,1,
27,1107,1,0,
27,1147,1,0,
27,1184,1,0,
27,1224,1,0,
27,1262,1,0,
27,1298,1,0,
