trial,times,_right_canvas,_left_canvas,Unnamed: 4
18,5245,1,0,
18,5289,1,0,
18,5363,1,0,
18,5429,1,0,
18,5484,1,0,
18,5572,1,0,
18,5646,1,0,
19,0,0,1,
19,47,0,1,
19,113,0,1,
19,172,0,1,
19,234,0,0,
19,304,0,0,
19,357,0,1,
19,406,0,1,
19,470,0,1,
19,522,0,1,
19,582,0,1,
19,645,0,1,
19,711,0,1,
19,753,0,1,
19,821,0,1,
19,898,0,1,
19,964,0,0,
19,1070,0,0,
19,1122,0,1,
19,1173,0,1,
19,1237,0,1,
19,1287,0,1,
19,1347,0,1,
19,1418,1,0,
19,1485,0,1,
19,1532,0,1,
19,1591,0,1,
19,1637,0,1,
19,1714,1,0,
19,1771,0,1,
19,1839,0,0,
19,1930,1,0,
19,1989,0,1,
19,2039,0,1,
19,2091,0,1,
19,2146,0,1,
19,2214,0,1,
19,2284,0,0,
19,2332,0,1,
19,2399,0,0,
19,2468,0,1,
19,2515,0,1,
19,2576,0,1,
19,2637,0,1,
19,2704,1,0,
19,2771,1,0,
19,2834,1,0,
19,2893,1,0,
19,2941,1,0,
19,2989,1,0,
19,3052,1,0,
19,3116,1,0,
19,3185,1,0,
19,3253,1,0,
19,3324,1,0,
19,3381,1,0,
19,3447,0,0,
20,0,0,1,
20,48,0,1,
20,104,1,0,
20,145,0,1,
20,208,0,1,
20,290,0,0,
20,329,0,0,
20,389,1,0,
20,454,1,0,
20,522,1,0,
20,566,1,0,
20,604,1,0,
20,671,1,0,
20,731,1,0,
20,788,1,0,
20,850,1,0,
20,900,1,0,
20,944,1,0,
21,0,0,1,
21,69,0,1,
21,128,0,1,
21,199,0,0,
21,257,0,1,
21,324,0,1,
21,388,0,1,
21,440,0,1,
21,511,0,1,
21,579,0,1,
21,631,0,1,
21,693,0,1,
21,735,0,1,
21,784,0,1,
21,846,0,1,
21,917,0,1,
21,979,0,1,
21,1029,0,1,
21,1078,0,1,
21,1148,0,1,
21,1198,0,1,
21,1268,0,0,
21,1331,0,1,
21,1401,0,1,
21,1445,0,1,
21,1512,0,1,
21,1583,0,1,
21,1629,0,1,
21,1669,0,1,
21,1737,0,1,
21,1805,0,0,
21,1867,0,1,
21,1935,0,1,
21,1999,0,1,
21,2064,0,1,
21,2134,0,1,
21,2204,0,1,
21,2252,0,1,
21,2320,0,1,
21,2381,0,1,
21,2435,0,1,
21,2478,0,1,
21,2546,0,1,
21,2598,0,0,
22,0,0,1,
22,65,0,1,
22,121,0,1,
22,170,0,1,
22,224,0,1,
22,296,0,0,
22,368,1,0,
22,442,0,1,
22,516,0,1,
22,577,0,1,
22,625,0,1,
22,672,0,1,
22,729,0,1,
22,787,0,1,
22,850,0,1,
22,904,1,0,
22,972,0,1,
22,1023,0,1,
22,1069,0,1,
22,1131,0,0,
22,1196,0,1,
22,1247,1,0,
22,1314,0,1,
22,1387,0,1,
22,1429,1,0,
23,0,0,0,
23,62,0,1,
23,136,0,1,
23,180,0,1,
23,238,0,1,
23,294,0,0,
23,335,1,0,
23,398,1,0,
23,456,1,0,
23,509,1,0,
23,549,0,0,
23,618,0,1,
23,681,1,0,
23,722,0,0,
23,779,1,0,
23,841,1,0,
23,886,1,0,
23,947,0,1,
23,991,0,1,
23,1053,1,0,
23,1118,0,1,
23,1166,0,1,
23,1218,0,1,
23,1270,0,1,
24,0,1,0,
24,139,1,0,
24,181,1,0,
24,240,1,0,
24,287,1,0,
24,342,1,0,
24,389,1,0,
24,453,0,1,
24,501,0,1,
24,568,1,0,
24,640,1,0,
24,705,1,0,
24,772,1,0,
24,835,0,0,
24,886,0,0,
24,938,0,1,
24,1003,0,1,
24,1071,0,1,
24,1136,0,1,
24,1201,0,1,
25,0,0,1,
25,44,1,0,
25,100,0,0,
25,180,0,1,
25,227,0,1,
25,304,0,1,
25,367,0,0,
25,411,0,0,
25,460,1,0,
25,506,0,0,
25,574,1,0,
25,623,1,0,
25,662,0,0,
25,733,0,0,
25,773,1,0,
25,828,1,0,
25,893,0,0,
25,955,1,0,
25,1007,1,0,
25,1053,1,0,
25,1130,0,0,
25,1193,1,0,
25,1238,1,0,
25,1307,0,1,
25,1366,0,1,
25,1428,0,1,
25,1495,0,0,
25,1563,0,1,
25,1619,0,1,
25,1691,0,1,
25,1764,0,1,
25,1814,0,1,
25,1855,0,1,
25,1918,0,1,
26,0,1,0,
26,44,1,0,
26,88,1,0,
26,132,1,0,
26,173,1,0,
26,222,1,0,
26,308,1,0,
26,411,1,0,
26,490,1,0,
26,543,1,0,
26,597,1,0,
26,638,1,0,
26,706,1,0,
26,800,0,0,
26,841,0,1,
26,904,0,1,
26,972,0,1,
27,0,0,0,
27,62,1,0,
27,135,1,0,
27,182,1,0,
27,224,1,0,
27,288,1,0,
27,343,1,0,
27,384,1,0,
27,425,1,0,
27,496,1,0,
27,572,1,0,
27,613,1,0,
27,683,1,0,
27,756,1,0,
27,828,1,0,
27,892,1,0,
27,957,1,0,
27,1021,1,0,
27,1076,1,0,
27,1134,1,0,
27,1189,1,0,
27,1251,1,0,
27,1289,1,0,
27,1346,1,0,
27,1394,1,0,
27,1457,1,0,
27,1501,1,0,
27,1566,1,0,
27,1617,1,0,
27,1682,1,0,
27,1750,1,0,
27,1795,1,0,
27,1860,1,0,
27,1927,1,0,
27,1984,0,0,
27,2041,1,0,
27,2110,1,0,
27,2150,1,0,
27,2214,1,0,
27,2278,0,0,
27,2347,1,0,
27,2392,1,0,
27,2440,1,0,
27,2486,1,0,
27,2574,1,0,
27,2653,1,0,
27,2699,1,0,
27,2762,1,0,
27,2828,1,0,
27,2894,1,0,
27,2962,0,0,
27,3007,0,1,
27,3067,0,1,
27,3129,0,1,
27,3184,0,1,
27,3228,1,0,
27,3278,0,0,
27,3330,0,0,
27,3381,0,1,
27,3419,0,1,
27,3478,0,1,
27,3544,0,1,
27,3591,0,1,
27,3640,0,1,
27,3714,0,1,
27,3762,0,1,
27,3820,0,1,
27,3889,0,1,
27,3960,0,1,
27,4021,0,0,
27,4088,0,1,
27,4152,0,1,
27,4214,0,1,
27,4273,0,1,
27,4330,0,1,
27,4379,0,1,
27,4416,0,1,
27,4476,0,1,
27,4542,0,0,
27,4584,0,1,
27,4622,1,0,
27,4675,1,0,
27,4739,1,0,
27,4786,1,0,
27,4853,1,0,
27,4895,1,0,
27,4963,1,0,
27,5020,1,0,
27,5081,1,0,
27,5145,1,0,
27,5209,1,0,
27,5272,1,0,
27,5339,1,0,
27,5382,1,0,
27,5455,1,0,
27,5517,1,0,
27,5572,1,0,
27,5616,1,0,
27,5678,1,0,
27,5741,1,0,
27,5784,1,0,
27,5839,1,0,
27,5881,1,0,
27,5941,1,0,
27,6005,1,0,
27,6070,1,0,
27,6115,1,0,
27,6153,1,0,
27,6219,1,0,
27,6275,1,0,
27,6313,1,0,
27,6357,1,0,
27,6416,0,0,
27,6477,1,0,
27,6542,1,0,
27,6610,1,0,
27,6671,1,0,
27,6725,1,0,
27,6792,1,0,
27,6858,1,0,
27,6923,1,0,
27,6982,1,0,
27,7055,1,0,
27,7126,1,0,
27,7188,1,0,
27,7230,1,0,
27,7299,1,0,
27,7371,1,0,
27,7412,0,1,
27,7474,0,1,
27,7540,0,1,
27,7586,0,1,
27,7628,0,0,
27,7690,0,1,
27,7759,0,1,
27,7818,0,1,
27,7884,0,1,
27,7940,0,1,
27,7985,0,1,
27,8026,0,0,
27,8090,0,1,
27,8164,0,1,
27,8208,1,0,
27,8285,1,0,
27,8352,1,0,
27,8403,1,0,
27,8470,1,0,
27,8532,0,0,
27,8587,1,0,
27,8642,1,0,
27,8707,1,0,
27,8773,1,0,
28,0,0,1,
28,116,0,0,
28,202,1,0,
28,287,0,0,
28,378,1,0,
28,477,1,0,
28,597,1,0,
28,705,1,0,
28,821,1,0,
28,922,0,0,
28,1037,1,0,
28,1161,1,0,
28,1272,1,0,
28,1378,1,0,
28,1490,1,0,
28,1596,1,0,
28,1698,1,0,
28,1799,1,0,
29,0,0,0,
29,56,1,0,
29,112,1,0,
29,177,0,1,
29,269,1,0,
29,387,1,0,
29,448,1,0,
29,518,1,0,
29,578,1,0,
29,648,1,0,
29,714,1,0,
30,0,1,0,
30,63,1,0,
30,208,0,1,
30,290,0,1,
30,361,1,0,
30,433,0,1,
30,514,0,1,
30,569,0,1,
30,631,0,1,
30,712,0,1,
30,802,0,1,
30,907,0,1,
30,1017,0,1,
30,1140,0,1,
30,1245,0,1,
30,1360,0,1,
30,1474,0,1,
31,0,0,1,
31,73,1,0,
31,155,0,1,
31,226,1,0,
31,301,0,1,
31,355,1,0,
31,421,1,0,
31,490,0,1,
31,551,1,0,
31,623,1,0,
31,726,1,0,
31,827,1,0,
31,903,0,0,
31,976,1,0,
31,1064,1,0,
31,1146,1,0,
31,1209,0,1,
31,1278,1,0,
31,1340,1,0,
31,1410,1,0,
31,1467,1,0,
31,1535,1,0,
31,1631,1,0,
31,1745,1,0,
31,1848,1,0,
32,0,1,0,
32,132,1,0,
32,252,0,0,
32,389,1,0,
32,486,0,1,
32,542,1,0,
32,618,0,1,
32,720,0,0,
32,819,0,1,
32,897,0,1,
32,963,1,0,
32,1036,1,0,
32,1101,1,0,
32,1165,0,1,
32,1237,0,1,
33,0,0,1,
33,99,0,1,
33,200,1,0,
33,295,0,0,
33,401,0,1,
33,510,1,0,
33,618,0,1,
33,721,1,0,
33,816,0,1,
33,918,0,1,
33,1016,0,1,
33,1116,0,1,
33,1211,0,1,
33,1305,0,1,
33,1395,0,1,
34,0,0,1,
34,93,0,1,
34,190,0,1,
34,291,0,1,
34,395,0,1,
34,496,0,1,
34,594,0,1,
34,690,0,1,
35,0,1,0,
35,64,1,0,
35,119,1,0,
35,169,1,0,
35,242,1,0,
35,315,1,0,
35,381,1,0,
35,449,1,0,
35,521,1,0,
35,593,1,0,
35,667,1,0,
35,737,1,0,
35,807,0,0,
35,912,0,0,
35,1019,0,0,
35,1094,0,0,
35,1183,0,0,
35,1258,0,0,
35,1321,0,0,
35,1412,0,0,
35,1506,0,0,
35,1577,0,0,
36,0,0,1,
36,63,0,1,
36,129,0,1,
36,195,0,1,
36,272,0,0,
36,338,0,1,
36,407,0,1,
36,482,0,1,
36,553,0,1,
36,617,0,1,
36,700,0,0,
36,793,1,0,
36,876,1,0,
36,932,1,0,
36,1001,0,0,
36,1075,1,0,
36,1137,0,0,
36,1203,0,0,
36,1271,0,0,
36,1342,1,0,
36,1441,1,0,
