trial,times,_right_canvas,_left_canvas,Unnamed: 4
8,949,0,1,
8,990,0,1,
8,1029,0,1,
8,1071,0,1,
8,1115,0,1,
8,1160,0,1,
8,1204,0,1,
8,1246,0,1,
8,1287,0,1,
8,1327,0,1,
8,1367,0,1,
8,1412,0,1,
8,1452,0,1,
8,1491,0,1,
8,1531,0,1,
8,1572,0,1,
8,1614,0,1,
8,1651,0,1,
8,1690,0,1,
8,1731,0,1,
8,1768,0,1,
8,1806,0,1,
8,1847,0,1,
8,1885,0,1,
10,0,0,0,
10,38,0,0,
10,77,0,0,
10,114,0,1,
10,153,0,0,
10,191,0,0,
10,229,1,0,
10,266,0,1,
10,307,0,0,
10,344,0,1,
10,384,0,0,
10,422,1,0,
10,460,1,0,
10,497,1,0,
10,537,1,0,
10,580,0,0,
10,619,1,0,
10,657,1,0,
10,695,1,0,
10,734,1,0,
10,771,1,0,
10,806,1,0,
10,844,1,0,
10,880,1,0,
10,919,1,0,
10,961,1,0,
10,998,0,0,
10,1036,1,0,
10,1075,1,0,
10,1116,1,0,
10,1155,1,0,
10,1196,1,0,
10,1233,1,0,
10,1272,1,0,
10,1309,1,0,
10,1347,1,0,
10,1386,1,0,
10,1424,1,0,
11,0,0,1,
11,58,0,1,
11,111,0,1,
11,161,0,0,
11,208,0,0,
11,258,0,1,
11,307,0,1,
11,357,0,1,
11,404,0,1,
11,454,0,1,
11,505,0,1,
11,559,0,1,
11,612,0,0,
11,665,1,0,
11,726,0,0,
11,784,1,0,
11,840,1,0,
11,890,1,0,
11,938,1,0,
11,992,0,1,
11,1039,1,0,
11,1088,1,0,
11,1139,1,0,
11,1189,1,0,
11,1240,1,0,
12,0,0,0,
12,44,0,1,
12,86,0,1,
12,125,0,1,
12,165,1,0,
12,203,0,1,
12,240,0,1,
12,278,0,1,
12,319,0,1,
12,361,0,1,
12,406,0,1,
12,444,0,1,
12,485,0,1,
12,524,0,1,
12,563,0,1,
12,601,0,0,
12,639,0,1,
12,677,0,0,
12,717,0,1,
12,754,0,1,
12,790,0,1,
12,827,0,1,
12,866,0,1,
12,906,0,1,
12,943,0,1,
12,981,0,1,
12,1019,0,1,
12,1058,0,1,
12,1096,1,0,
12,1136,1,0,
12,1173,1,0,
12,1212,1,0,
12,1252,1,0,
12,1288,1,0,
12,1327,1,0,
12,1368,1,0,
12,1405,1,0,
12,1448,1,0,
12,1492,1,0,
12,1531,1,0,
12,1569,1,0,
12,1610,0,0,
12,1648,1,0,
12,1686,1,0,
12,1725,1,0,
12,1767,1,0,
12,1805,1,0,
12,1843,1,0,
12,1886,1,0,
12,1928,1,0,
12,1965,1,0,
12,2006,1,0,
12,2043,1,0,
12,2084,1,0,
12,2122,1,0,
12,2162,1,0,
12,2201,1,0,
12,2240,1,0,
12,2294,1,0,
12,2339,1,0,
12,2378,1,0,
12,2418,1,0,
13,0,0,1,
13,41,0,0,
13,81,0,1,
13,121,0,0,
13,158,0,1,
13,201,0,1,
13,240,0,0,
13,277,0,0,
13,317,0,0,
13,358,0,1,
13,401,0,1,
13,442,0,1,
13,481,0,1,
13,519,0,1,
13,557,0,1,
13,593,0,1,
13,633,0,0,
13,673,0,1,
13,715,0,1,
13,756,0,1,
13,798,0,1,
13,840,0,1,
13,882,0,1,
13,921,0,1,
13,958,0,1,
13,996,0,1,
13,1038,0,1,
13,1078,0,1,
13,1116,0,1,
13,1157,0,1,
13,1197,0,1,
13,1234,0,1,
13,1273,0,1,
13,1312,0,1,
13,1351,0,1,
13,1389,0,1,
14,0,0,0,
14,47,0,0,
14,97,0,1,
14,147,0,1,
14,192,0,1,
14,240,1,0,
14,285,0,1,
14,336,0,1,
14,383,0,1,
14,429,0,1,
14,480,0,1,
14,528,0,1,
14,576,0,1,
14,624,0,1,
14,666,0,1,
14,713,0,1,
14,758,0,1,
14,805,0,1,
14,852,0,1,
14,896,0,1,
14,943,0,1,
14,993,0,1,
14,1038,0,0,
14,1085,0,0,
14,1131,0,1,
14,1178,0,1,
14,1225,0,1,
14,1273,0,1,
14,1320,0,1,
14,1364,0,1,
14,1416,0,1,
14,1511,0,1,
14,1556,0,1,
14,1606,0,1,
14,1653,0,1,
14,1699,0,1,
14,1747,0,1,
14,1793,0,1,
14,1846,0,1,
14,1894,0,1,
14,1945,0,1,
14,1996,0,1,
14,2053,0,1,
14,2105,0,1,
14,2157,0,1,
14,2215,0,0,
14,2274,0,0,
