trial,times,_left_canvas,_right_canvas,Unnamed: 4
6,0,1,0,
6,38,1,0,
6,71,1,0,
6,105,1,0,
6,141,1,0,
6,174,1,0,
6,208,1,0,
6,242,1,0,
6,274,1,0,
6,309,1,0,
6,345,1,0,
6,383,1,0,
6,417,1,0,
6,452,1,0,
6,486,1,0,
6,521,1,0,
6,554,1,0,
6,588,1,0,
6,628,1,0,
6,663,1,0,
6,701,1,0,
6,736,1,0,
6,771,1,0,
6,805,0,0,
6,840,0,0,
6,889,1,0,
6,956,1,0,
6,998,1,0,
6,1038,0,1,
6,1075,0,1,
6,1118,0,0,
6,1156,0,1,
7,0,0,1,
7,38,1,0,
7,74,1,0,
7,117,0,1,
7,153,0,1,
7,187,1,0,
7,223,1,0,
7,263,1,0,
7,300,0,1,
7,335,0,1,
7,369,1,0,
7,407,0,1,
7,442,0,0,
7,476,0,1,
7,510,0,1,
7,547,0,1,
7,582,0,1,
7,617,0,1,
7,651,0,1,
7,691,0,1,
7,727,0,1,
7,762,0,1,
7,797,0,1,
7,834,0,1,
7,868,0,0,
7,902,0,1,
7,936,0,0,
7,970,0,1,
7,1004,0,1,
7,1040,0,1,
7,1075,0,0,
7,1112,0,1,
7,1148,0,1,
7,1180,0,1,
7,1217,0,1,
7,1257,0,1,
7,1294,0,1,
7,1330,0,1,
7,1367,0,1,
7,1404,0,1,
8,0,1,0,
8,43,1,0,
8,83,1,0,
8,122,1,0,
8,161,1,0,
8,216,1,0,
8,272,1,0,
8,312,1,0,
8,353,1,0,
8,394,1,0,
8,434,1,0,
8,474,1,0,
8,516,1,0,
8,556,0,1,
8,596,0,0,
8,640,1,0,
8,680,1,0,
8,721,1,0,
8,760,1,0,
8,805,1,0,
8,844,1,0,
8,883,1,0,
8,922,1,0,
8,960,1,0,
8,999,0,0,
8,1039,1,0,
8,1081,1,0,
8,1122,1,0,
8,1161,1,0,
8,1203,1,0,
8,1244,1,0,
8,1283,1,0,
10,0,0,1,
10,51,0,0,
10,104,0,1,
10,158,0,0,
10,208,0,0,
10,265,0,1,
10,323,0,1,
10,382,0,1,
10,443,0,1,
10,506,0,1,
11,0,0,0,
11,36,1,0,
11,73,0,0,
11,109,0,1,
11,151,0,0,
11,187,0,0,
11,221,0,1,
11,262,0,1,
11,298,0,1,
11,336,0,1,
11,379,0,1,
11,418,0,1,
11,464,0,1,
11,501,0,1,
11,539,0,1,
11,575,0,1,
11,614,0,1,
11,653,0,1,
11,692,0,1,
11,728,0,1,
11,771,0,1,
11,809,0,1,
11,852,0,1,
11,891,0,1,
11,939,0,1,
11,1012,0,1,
11,1055,0,1,
11,1098,0,1,
11,1138,0,1,
11,1180,0,1,
11,1218,0,1,
11,1261,0,1,
11,1302,0,1,
12,0,1,0,
12,37,1,0,
12,78,0,0,
12,116,1,0,
12,156,1,0,
12,195,1,0,
12,236,1,0,
12,274,1,0,
12,312,0,0,
12,351,1,0,
12,390,1,0,
12,429,1,0,
12,474,1,0,
12,511,1,0,
12,552,1,0,
12,597,1,0,
12,635,1,0,
12,673,1,0,
13,0,0,1,
13,42,1,0,
13,81,0,1,
13,121,0,1,
13,161,0,1,
13,197,1,0,
13,234,0,1,
13,276,0,1,
13,333,0,1,
13,371,0,1,
13,407,0,1,
13,446,0,1,
13,483,0,1,
13,519,0,1,
13,556,0,0,
13,597,0,1,
13,637,0,1,
13,675,0,1,
13,712,0,1,
13,748,0,1,
14,0,0,1,
14,44,0,1,
14,83,0,1,
14,124,0,1,
14,165,0,1,
14,206,0,1,
14,242,0,1,
14,278,0,1,
14,316,1,0,
14,353,1,0,
14,388,1,0,
14,444,1,0,
14,508,1,0,
14,549,1,0,
14,591,0,1,
14,630,0,1,
14,669,0,1,
14,708,0,1,
14,749,0,1,
14,787,0,1,
14,831,0,1,
14,872,0,1,
14,911,0,1,
14,950,0,1,
14,993,0,1,
14,1034,0,1,
14,1074,0,1,
14,1113,0,1,
15,0,0,1,
15,37,0,1,
15,74,0,1,
15,112,1,0,
15,149,1,0,
15,185,1,0,
15,223,0,0,
15,260,0,0,
15,304,0,1,
15,339,0,1,
15,376,0,0,
16,0,0,1,
16,37,0,1,
16,74,0,1,
16,111,0,1,
16,149,0,1,
16,184,0,1,
16,221,0,0,
16,256,0,1,
16,291,0,1,
16,328,0,1,
16,366,0,1,
16,402,0,1,
16,438,0,1,
16,473,0,1,
16,513,0,1,
16,545,0,1,
16,585,0,1,
16,622,0,1,
16,656,0,1,
16,693,0,1,
16,738,0,1,
16,775,0,1,
16,815,0,1,
16,852,0,1,
16,888,0,1,
16,923,0,1,
16,960,0,1,
16,998,0,1,
16,1036,0,1,
17,0,0,1,
17,35,0,1,
17,71,0,1,
17,107,0,1,
17,142,0,1,
17,177,0,0,
17,211,0,1,
17,244,0,1,
17,278,0,1,
17,316,0,1,
17,351,0,1,
17,393,0,1,
17,426,0,1,
17,461,0,1,
17,497,0,1,
17,532,0,1,
17,567,0,1,
17,603,0,1,
17,641,0,1,
18,0,0,1,
18,44,0,1,
18,86,0,1,
18,127,0,1,
18,166,0,1,
18,206,0,1,
18,247,0,1,
18,285,0,1,
18,325,0,1,
18,364,0,1,
18,401,0,1,
18,445,0,1,
18,482,0,1,
19,0,1,0,
19,38,1,0,
19,78,1,0,
19,116,0,0,
19,154,1,0,
19,188,1,0,
19,226,1,0,
19,264,1,0,
19,302,1,0,
19,338,1,0,
19,372,1,0,
19,406,1,0,
20,0,0,1,
20,39,0,1,
20,90,0,1,
20,141,0,1,
20,179,0,1,
20,218,0,1,
20,257,0,1,
21,0,0,1,
21,40,0,1,
21,89,1,0,
21,135,0,1,
21,186,0,1,
21,226,0,1,
21,265,0,1,
21,302,0,1,
21,338,0,1,
22,0,0,1,
22,32,0,1,
22,66,1,0,
22,100,0,1,
22,135,0,1,
22,169,0,0,
22,206,0,1,
22,240,0,1,
22,273,0,1,
22,306,0,1,
22,339,0,1,
22,374,0,1,
22,407,0,1,
22,439,0,1,
22,473,0,1,
23,0,1,0,
23,35,1,0,
23,73,1,0,
23,111,1,0,
23,148,1,0,
23,185,1,0,
23,222,1,0,
23,257,1,0,
23,292,1,0,
23,329,1,0,
24,0,0,1,
24,39,0,1,
24,78,0,1,
24,112,0,1,
24,147,0,1,
24,180,0,1,
24,214,0,1,
24,251,0,1,
24,285,0,1,
24,324,0,1,
24,356,0,1,
24,390,0,1,
24,425,0,1,
24,463,0,1,
24,506,0,1,
25,0,1,0,
25,39,1,0,
25,73,1,0,
25,109,1,0,
25,145,1,0,
25,180,1,0,
25,214,1,0,
25,253,1,0,
25,290,1,0,
26,0,0,1,
26,36,0,1,
26,76,0,1,
26,109,0,1,
26,144,0,1,
26,177,0,1,
26,209,0,1,
26,244,0,1,
26,281,0,1,
26,315,0,0,
26,349,0,1,
26,383,0,1,
26,417,0,1,
26,454,0,1,
26,489,0,1,
26,526,0,1,
26,564,0,1,
26,599,0,1,
26,632,0,1,
27,0,0,1,
27,59,0,1,
27,109,0,1,
27,190,0,1,
27,238,0,1,
27,281,0,1,
27,326,0,1,
28,0,1,0,
28,55,1,0,
28,107,1,0,
28,160,1,0,
28,208,1,0,
28,256,1,0,
28,302,1,0,
28,346,1,0,
28,389,1,0,
28,432,1,0,
28,482,1,0,
28,532,1,0,
29,0,0,1,
29,41,1,0,
29,88,1,0,
29,131,0,0,
29,169,0,1,
29,208,1,0,
29,245,0,1,
29,282,1,0,
29,320,1,0,
29,361,1,0,
29,398,1,0,
29,435,1,0,
