trial,_right_canvas,times,_left_canvas,Unnamed: 4
12,1,1974,0,
12,1,2020,0,
12,0,2054,0,
12,0,2089,0,
12,0,2123,0,
12,1,2156,0,
12,0,2191,1,
12,0,2224,0,
12,0,2255,0,
12,0,2291,0,
12,0,2327,0,
12,0,2357,0,
12,0,2393,0,
12,0,2426,0,
12,0,2459,0,
12,0,2493,0,
12,0,2529,0,
12,0,2560,0,
12,0,2595,0,
12,0,2629,1,
12,0,2662,1,
12,0,2695,1,
12,0,2727,0,
12,0,2761,1,
12,0,2797,1,
12,0,2828,1,
12,0,2862,1,
12,0,2891,1,
12,0,2929,1,
12,0,2961,1,
12,0,2996,1,
12,0,3027,1,
12,0,3057,1,
12,0,3090,1,
12,1,3125,0,
12,0,3160,1,
12,1,3195,0,
12,1,3229,0,
12,1,3260,0,
12,0,3289,0,
12,1,3326,0,
12,0,3362,1,
12,0,3391,1,
12,0,3427,0,
12,0,3463,1,
12,1,3496,0,
12,0,3530,1,
12,1,3573,0,
12,1,3602,0,
12,1,3638,0,
12,1,3672,0,
12,0,3703,1,
12,1,3736,0,
12,0,3773,1,
12,1,3803,0,
12,0,3837,1,
12,0,3871,1,
12,0,3907,1,
12,1,3940,0,
12,0,3972,0,
12,1,4006,0,
12,1,4036,0,
12,0,4070,1,
12,0,4100,1,
12,0,4131,1,
12,0,4163,1,
12,0,4197,1,
12,0,4231,1,
12,0,4265,1,
12,0,4295,1,
12,0,4328,1,
12,0,4363,1,
12,0,4396,1,
12,0,4429,1,
12,0,4464,1,
12,0,4494,1,
12,0,4527,1,
12,0,4560,1,
12,0,4597,1,
12,0,4632,1,
12,0,4665,1,
12,0,4696,1,
12,0,4724,1,
12,0,4751,1,
12,0,4781,1,
12,0,4816,1,
12,0,4851,1,
12,0,4885,1,
12,0,4917,1,
12,0,4956,1,
12,0,4988,1,
12,0,5022,1,
12,0,5055,1,
12,0,5088,1,
12,0,5123,1,
12,0,5156,1,
12,0,5189,1,
12,0,5225,1,
12,0,5258,1,
12,0,5292,1,
12,0,5327,1,
12,0,5362,1,
12,0,5409,0,
12,0,5438,1,
12,1,5475,0,
12,1,5509,0,
12,0,5536,1,
12,0,5567,1,
12,1,5604,0,
12,0,5639,0,
12,1,5675,0,
12,1,5706,0,
12,1,5737,0,
12,0,5772,1,
12,0,5807,1,
12,0,5835,0,
12,1,5865,0,
12,1,5897,0,
12,1,5930,0,
12,1,5965,0,
12,1,6001,0,
12,1,6038,0,
12,1,6074,0,
12,0,6109,0,
12,0,6139,0,
12,0,6171,0,
12,0,6204,0,
12,0,6238,0,
12,1,6272,0,
12,0,6306,1,
12,0,6344,1,
12,0,6377,1,
12,0,6411,1,
12,0,6446,1,
12,0,6483,1,
12,0,6514,1,
12,1,6543,0,
12,0,6575,0,
12,0,6605,1,
12,0,6637,1,
12,1,6671,0,
12,0,6702,0,
12,0,6733,0,
12,1,6767,0,
12,0,6801,0,
12,1,6836,0,
12,0,6870,0,
12,1,6898,0,
12,1,6932,0,
12,1,6964,0,
12,0,6997,0,
12,0,7031,1,
12,0,7063,1,
12,0,7096,1,
12,0,7129,0,
12,0,7158,1,
12,0,7189,0,
12,0,7217,1,
12,0,7246,1,
12,0,7280,0,
12,0,7313,0,
12,1,7345,0,
12,1,7378,0,
12,1,7406,0,
12,0,7440,0,
12,0,7469,0,
12,0,7497,0,
12,0,7526,0,
12,0,7558,0,
12,0,7590,1,
12,0,7622,0,
12,0,7652,0,
12,0,7685,0,
12,0,7714,1,
12,0,7748,0,
12,0,7776,1,
12,0,7809,1,
12,1,7843,0,
12,1,7873,0,
12,1,7903,0,
12,0,7932,0,
12,1,7962,0,
12,0,7995,1,
12,1,8028,0,
12,1,8067,0,
12,1,8100,0,
12,1,8133,0,
12,0,8162,0,
12,1,8194,0,
12,1,8228,0,
12,1,8258,0,
12,1,8293,0,
12,0,8323,0,
12,1,8359,0,
12,1,8392,0,
12,1,8419,0,
13,0,0,1,
13,0,32,1,
13,0,62,1,
13,0,94,1,
13,0,124,1,
13,0,156,1,
13,0,190,1,
13,0,223,0,
13,0,256,1,
13,0,288,1,
13,0,316,0,
13,0,351,1,
13,0,381,1,
13,0,415,0,
13,0,442,1,
13,0,476,1,
13,0,511,1,
13,0,545,1,
13,0,577,1,
13,0,611,1,
13,0,644,1,
13,0,679,1,
14,0,0,1,
14,0,33,1,
14,0,77,1,
14,0,111,1,
14,1,146,0,
14,0,179,1,
14,0,215,0,
14,0,252,1,
14,0,287,1,
14,0,321,0,
14,0,356,1,
14,0,394,1,
14,0,428,1,
14,1,463,0,
14,1,498,0,
14,0,529,0,
14,1,567,0,
14,1,599,0,
14,0,635,1,
14,0,670,0,
14,1,705,0,
14,1,738,0,
14,0,773,1,
14,0,808,0,
14,1,840,0,
14,1,872,0,
14,0,908,1,
14,0,937,1,
14,1,968,0,
14,0,1006,1,
15,0,0,0,
15,1,33,0,
15,1,63,0,
15,0,94,0,
15,0,125,1,
15,0,155,1,
15,0,185,1,
15,0,214,1,
15,0,243,1,
15,0,277,1,
15,0,315,1,
15,0,347,1,
15,0,379,1,
15,0,411,1,
15,0,446,1,
15,0,481,1,
15,0,515,0,
16,0,0,1,
16,0,38,1,
16,1,74,0,
16,0,103,1,
16,0,140,0,
16,0,174,1,
16,1,207,0,
16,0,236,0,
16,0,267,0,
16,0,302,1,
16,0,334,1,
16,1,366,0,
16,0,400,1,
16,0,433,0,
16,0,461,1,
16,0,493,1,
16,0,528,0,
16,0,563,1,
16,0,601,0,
16,0,634,0,
16,1,669,0,
16,0,699,0,
16,1,733,0,
16,1,765,0,
16,1,799,0,
16,1,833,0,
16,1,866,0,
16,0,907,0,
16,0,938,1,
16,1,969,0,
16,1,1003,0,
16,1,1034,0,
16,0,1066,1,
16,1,1098,0,
16,1,1132,0,
16,1,1162,0,
16,0,1195,1,
16,1,1229,0,
16,1,1266,0,
16,1,1296,0,
16,1,1324,0,
16,0,1357,1,
16,0,1390,1,
16,1,1424,0,
16,1,1457,0,
16,1,1491,0,
16,1,1529,0,
16,0,1564,1,
16,0,1597,1,
16,0,1631,1,
16,0,1664,0,
16,0,1697,0,
16,0,1733,0,
17,0,0,1,
17,0,31,1,
17,0,59,1,
17,0,93,1,
17,0,127,1,
17,0,160,1,
17,0,193,1,
17,0,226,1,
17,0,258,1,
17,1,294,0,
17,0,328,1,
17,0,361,0,
17,0,392,1,
17,0,426,1,
17,0,456,1,
17,0,489,1,
17,0,521,1,
17,0,556,1,
17,0,591,1,
17,0,626,1,
17,0,654,1,
17,0,688,1,
17,0,718,1,
17,0,753,1,
17,1,782,0,
17,1,817,0,
17,1,853,0,
17,1,888,0,
17,1,923,0,
17,1,954,0,
17,1,991,0,
17,0,1023,1,
17,1,1059,0,
17,0,1093,0,
17,1,1127,0,
17,0,1160,1,
17,0,1191,1,
17,0,1223,1,
17,0,1255,1,
17,0,1292,1,
17,0,1326,1,
17,0,1360,1,
17,0,1389,1,
17,0,1425,1,
17,0,1457,1,
17,0,1490,1,
17,0,1519,1,
17,0,1547,1,
17,0,1583,1,
17,0,1614,1,
17,0,1647,1,
17,0,1678,1,
17,0,1710,1,
17,0,1743,1,
17,0,1774,1,
17,0,1807,1,
17,0,1836,1,
17,0,1868,1,
17,0,1897,1,
17,0,1931,0,
17,0,1963,1,
17,0,1993,1,
17,0,2027,1,
17,0,2058,1,
17,0,2092,1,
17,0,2124,1,
17,0,2154,0,
17,0,2188,1,
17,0,2221,1,
17,0,2252,1,
17,0,2285,1,
17,0,2320,1,
17,0,2353,1,
17,0,2385,1,
17,0,2418,1,
17,0,2453,1,
17,0,2491,1,
17,0,2526,1,
18,0,0,1,
18,0,47,1,
18,0,84,1,
18,0,117,0,
18,0,150,1,
18,0,185,1,
18,0,219,1,
18,0,251,1,
19,0,0,1,
19,0,42,1,
19,0,75,1,
19,0,111,1,
19,0,142,1,
19,0,175,1,
19,0,209,1,
19,0,245,1,
19,0,276,1,
19,0,309,1,
19,0,344,1,
19,0,374,1,
19,0,407,1,
19,0,441,1,
19,0,469,1,
19,0,498,1,
19,0,529,1,
19,0,558,1,
19,0,593,1,
19,0,628,1,
19,0,660,1,
19,0,697,1,
19,0,732,1,
19,0,766,1,
19,0,800,1,
19,0,837,1,
19,0,871,1,
19,0,904,1,
19,0,939,1,
19,0,975,1,
19,0,1007,1,
19,0,1033,1,
20,1,0,0,
20,0,33,0,
20,0,65,0,
20,1,98,0,
20,1,135,0,
20,1,168,0,
20,1,202,0,
20,1,234,0,
20,1,268,0,
20,1,301,0,
20,1,335,0,
20,1,368,0,
20,1,402,0,
20,0,437,0,
20,0,470,1,
20,0,502,0,
20,0,539,1,
20,0,581,1,
20,0,615,1,
21,0,0,1,
21,0,33,1,
21,0,66,1,
21,0,100,1,
21,0,133,1,
21,0,162,1,
21,0,196,1,
21,0,225,1,
21,0,259,1,
21,0,289,1,
21,0,324,1,
21,0,366,1,
21,0,404,1,
21,0,434,1,
21,0,466,1,
21,0,499,0,
21,0,530,1,
22,0,0,1,
22,0,37,1,
22,1,72,0,
22,0,107,0,
22,1,145,0,
22,0,175,1,
22,1,209,0,
22,1,247,0,
22,0,277,0,
22,0,311,0,
22,0,348,0,
22,1,383,0,
22,0,417,0,
22,1,450,0,
22,0,485,1,
22,0,520,0,
22,1,556,0,
22,1,590,0,
22,0,627,1,
22,1,660,0,
23,0,0,0,
23,0,39,0,
23,1,74,0,
23,0,106,1,
23,1,141,0,
23,1,171,0,
23,0,204,1,
23,1,237,0,
23,1,271,0,
23,0,303,0,
23,1,337,0,
23,1,381,0,
23,1,413,0,
23,1,450,0,
23,0,484,0,
23,0,517,1,
23,0,550,1,
23,0,583,0,
23,0,617,0,
23,0,650,1,
23,0,683,0,
23,1,717,0,
23,0,751,0,
23,0,787,0,
23,0,822,0,
24,0,0,0,
24,0,32,1,
24,0,63,1,
24,0,91,1,
24,0,121,1,
24,0,155,1,
24,0,188,1,
24,0,216,0,
24,0,250,1,
24,1,282,0,
24,0,318,0,
24,0,347,0,
24,1,388,0,
24,1,424,0,
24,0,460,1,
24,1,494,0,
24,0,524,0,
24,1,561,0,
24,0,591,0,
24,0,618,1,
24,0,651,1,
24,1,680,0,
24,1,709,0,
24,0,739,1,
24,1,770,0,
24,0,805,1,
24,0,839,1,
24,1,873,0,
24,0,908,0,
24,0,940,1,
24,0,969,1,
24,0,1004,1,
24,1,1040,0,
24,0,1072,0,
24,0,1099,1,
24,0,1142,1,
24,0,1172,1,
24,0,1204,1,
24,1,1236,0,
24,1,1271,0,
24,1,1303,0,
25,1,0,0,
25,1,35,0,
25,1,69,0,
25,1,99,0,
25,1,131,0,
25,1,164,0,
25,1,204,0,
25,1,239,0,
25,1,274,0,
25,1,309,0,
25,1,344,0,
25,1,378,0,
25,1,413,0,
25,1,444,0,
25,1,480,0,
25,1,515,0,
25,1,549,0,
25,1,581,0,
25,1,615,0,
25,1,646,0,
25,1,677,0,
26,0,0,0,
26,0,44,0,
26,1,81,0,
26,0,114,0,
26,1,146,0,
26,1,176,0,
26,1,210,0,
26,0,245,0,
26,1,278,0,
26,0,313,0,
26,1,348,0,
26,0,382,0,
26,0,414,0,
26,0,448,0,
26,0,483,0,
26,0,517,0,
26,0,550,0,
26,0,585,0,
26,0,620,0,
26,0,655,0,
26,0,688,0,
26,0,723,0,
26,0,756,0,
26,0,791,0,
26,0,826,0,
26,0,864,0,
26,0,898,0,
26,0,936,0,
26,0,970,0,
27,0,0,0,
27,1,45,0,
27,0,87,0,
27,0,130,1,
27,0,172,0,
27,0,218,0,
