trial,_left_canvas,_right_canvas,times,Unnamed: 4
6,1,0,0,
6,1,0,47,
6,1,0,81,
6,0,0,127,
6,1,0,222,
6,1,0,267,
6,1,0,304,
6,1,0,348,
6,1,0,387,
6,1,0,441,
6,1,0,487,
6,1,0,539,
6,1,0,591,
6,1,0,637,
6,1,0,678,
6,1,0,724,
6,1,0,779,
6,1,0,849,
6,1,0,912,
6,1,0,956,
6,1,0,1009,
6,1,0,1051,
6,1,0,1089,
6,1,0,1129,
6,1,0,1165,
6,1,0,1207,
6,1,0,1247,
6,1,0,1292,
6,1,0,1342,
6,1,0,1386,
6,1,0,1427,
6,1,0,1476,
6,1,0,1521,
6,1,0,1569,
6,1,0,1600,
7,0,1,0,
7,0,1,50,
7,0,1,97,
7,1,0,154,
7,1,0,204,
7,0,1,255,
7,0,1,304,
7,0,0,347,
7,0,0,404,
7,0,0,443,
7,0,0,475,
7,0,0,523,
7,0,0,567,
7,0,0,620,
7,0,0,659,
7,0,0,701,
7,0,0,743,
7,0,0,790,
7,0,0,834,
7,0,0,870,
7,0,0,922,
7,0,0,980,
7,0,0,1034,
7,0,0,1075,
7,0,0,1127,
7,0,0,1174,
7,0,0,1217,
7,0,1,1274,
7,0,1,1330,
7,0,1,1372,
7,0,0,1423,
7,0,1,1473,
7,0,0,1528,
7,0,0,1576,
7,0,0,1632,
7,0,0,1677,
7,0,0,1731,
7,0,1,1793,
8,1,0,0,
8,1,0,42,
8,1,0,100,
8,1,0,141,
8,1,0,183,
8,1,0,245,
8,0,0,306,
8,1,0,364,
8,1,0,408,
8,1,0,445,
8,1,0,487,
8,1,0,534,
8,1,0,590,
8,1,0,634,
8,1,0,679,
8,1,0,725,
8,1,0,783,
8,1,0,835,
8,1,0,880,
8,1,0,918,
8,1,0,964,
8,1,0,1018,
8,1,0,1070,
8,1,0,1113,
8,1,0,1155,
8,1,0,1202,
8,1,0,1252,
8,1,0,1299,
8,1,0,1337,
8,1,0,1382,
8,1,0,1428,
8,1,0,1480,
8,1,0,1520,
8,1,0,1569,
8,1,0,1611,
8,1,0,1661,
8,1,0,1704,
8,1,0,1740,
8,1,0,1787,
