trial,_left_canvas,times,_right_canvas,Unnamed: 4
13,1,333,0,
13,1,366,0,
13,1,404,0,
13,1,434,0,
13,1,466,0,
13,0,500,1,
13,0,533,1,
13,0,565,1,
13,0,600,1,
13,0,635,1,
13,0,668,1,
13,0,704,1,
13,0,739,1,
13,0,773,1,
13,0,807,1,
13,0,841,1,
13,0,877,1,
13,0,909,1,
13,0,941,1,
13,0,972,1,
13,0,1002,1,
13,0,1034,1,
13,0,1068,1,
13,0,1100,1,
13,0,1134,1,
13,0,1167,1,
13,0,1201,1,
13,0,1235,1,
13,0,1269,1,
14,1,0,0,
14,1,35,0,
14,1,71,0,
14,1,104,0,
14,1,135,0,
14,1,167,0,
14,1,200,0,
14,1,234,0,
14,1,267,0,
14,1,300,0,
14,1,335,0,
14,1,367,0,
14,1,401,0,
14,1,438,0,
14,1,471,0,
14,1,504,0,
14,1,538,0,
14,0,571,1,
14,0,608,1,
14,0,638,1,
14,0,670,1,
14,0,703,1,
14,0,745,1,
14,0,808,1,
14,0,842,0,
14,0,874,1,
14,0,908,1,
14,0,941,1,
14,0,973,1,
14,0,1005,1,
14,0,1036,1,
14,0,1067,1,
14,0,1102,1,
14,0,1134,1,
14,0,1167,1,
14,0,1200,1,
14,0,1234,1,
14,0,1267,1,
14,0,1300,1,
14,0,1336,1,
15,0,0,1,
15,0,33,1,
15,0,66,1,
15,0,97,1,
15,0,129,1,
15,0,160,0,
15,0,189,0,
15,0,220,1,
15,0,251,1,
15,0,281,1,
15,0,312,1,
15,0,342,1,
15,0,373,1,
15,0,406,1,
15,0,438,1,
15,0,468,1,
15,1,500,0,
15,1,535,0,
15,1,567,0,
15,1,600,0,
15,1,633,0,
15,1,666,0,
15,1,700,0,
15,1,735,0,
15,1,767,0,
15,1,800,0,
15,1,833,0,
15,1,867,0,
15,1,899,0,
15,1,932,0,
15,1,966,0,
15,1,1000,0,
15,1,1051,0,
15,1,1082,0,
15,1,1116,0,
15,1,1149,0,
15,1,1182,0,
15,1,1215,0,
16,0,0,1,
16,0,34,1,
16,0,64,0,
16,0,97,1,
16,0,129,0,
16,0,164,1,
16,0,198,1,
16,0,232,1,
16,0,268,1,
16,1,304,0,
16,1,337,0,
16,1,370,0,
16,1,406,0,
16,1,436,0,
16,1,469,0,
16,1,501,0,
16,1,537,0,
16,0,570,1,
16,0,606,1,
16,0,645,1,
16,0,690,1,
16,0,749,1,
16,0,782,1,
16,0,815,1,
16,0,849,1,
16,0,883,1,
16,0,916,1,
16,0,949,1,
16,0,978,1,
16,0,1009,1,
16,0,1042,1,
16,0,1076,1,
16,0,1106,1,
16,0,1142,1,
17,0,0,1,
17,0,33,0,
17,0,66,1,
17,0,99,1,
17,0,133,1,
17,0,167,0,
17,0,201,1,
17,0,234,1,
17,0,267,1,
17,0,301,1,
17,0,335,1,
17,0,368,1,
17,0,404,1,
17,0,437,1,
17,0,468,1,
17,0,501,1,
17,0,535,1,
17,0,570,1,
17,0,602,1,
17,0,637,1,
17,0,668,1,
17,0,701,1,
17,0,734,1,
17,0,768,1,
17,0,801,1,
18,0,0,0,
18,0,38,1,
18,0,71,1,
18,0,103,1,
18,0,134,1,
18,0,168,1,
18,0,197,0,
18,0,228,1,
18,0,260,1,
18,0,291,1,
18,1,321,0,
18,1,352,0,
18,1,385,0,
18,1,419,0,
18,1,453,0,
18,1,489,0,
18,0,524,1,
18,0,557,1,
18,0,591,1,
18,0,623,1,
18,0,655,1,
18,0,687,1,
18,0,725,1,
18,0,761,1,
18,0,798,1,
18,0,830,1,
18,0,863,1,
18,0,894,1,
18,0,924,1,
18,0,955,1,
18,0,988,1,
18,0,1021,0,
18,0,1054,1,
18,0,1088,1,
18,0,1121,1,
18,0,1154,1,
18,0,1184,1,
18,0,1216,1,
18,0,1247,1,
19,1,0,0,
19,1,38,0,
19,1,68,0,
19,1,97,0,
19,1,127,0,
19,1,161,0,
19,1,191,0,
19,1,222,0,
19,1,254,0,
19,0,289,1,
19,0,321,1,
19,0,354,1,
19,0,388,1,
19,0,422,1,
19,0,456,1,
19,0,489,1,
19,1,522,0,
19,1,555,0,
19,1,585,0,
19,1,616,0,
19,1,652,0,
19,1,685,0,
19,1,718,0,
19,1,751,0,
19,1,790,0,
19,1,826,0,
19,1,862,0,
19,1,899,0,
19,1,932,0,
19,1,963,0,
19,1,1004,0,
19,1,1059,0,
19,1,1091,0,
19,1,1124,0,
19,1,1157,0,
19,1,1187,0,
19,1,1218,0,
19,1,1248,0,
19,1,1279,0,
19,1,1309,0,
20,0,0,1,
20,0,34,1,
20,0,67,0,
20,0,103,0,
20,0,137,1,
20,0,170,1,
20,0,204,1,
20,0,236,1,
20,0,268,1,
20,0,301,1,
20,0,335,1,
20,0,371,1,
20,0,405,1,
20,0,437,1,
20,0,473,1,
20,0,506,1,
20,0,537,1,
20,0,570,1,
20,0,603,1,
20,0,636,1,
20,0,669,1,
20,0,703,1,
20,0,735,1,
20,0,769,1,
20,0,803,1,
20,0,849,1,
21,1,0,0,
21,0,33,0,
21,1,66,0,
21,1,99,0,
21,1,133,0,
21,1,166,0,
21,1,199,0,
21,1,232,0,
21,1,266,0,
21,1,299,0,
21,1,332,0,
21,1,366,0,
21,1,399,0,
21,1,437,0,
21,1,472,0,
21,1,503,0,
21,1,534,0,
21,1,568,0,
21,1,603,0,
21,1,634,0,
21,1,667,0,
21,1,704,0,
21,1,737,0,
21,1,770,0,
21,1,806,0,
21,1,838,0,
21,1,869,0,
21,1,903,0,
21,1,935,0,
21,1,975,0,
21,1,1038,0,
21,1,1072,0,
21,1,1108,0,
21,1,1146,0,
21,1,1185,0,
21,1,1216,0,
21,1,1246,0,
21,1,1278,0,
21,1,1309,0,
21,1,1343,0,
21,1,1375,0,
21,1,1409,0,
22,0,0,1,
22,0,33,1,
22,0,68,1,
22,0,101,1,
22,0,135,1,
22,0,170,1,
22,0,206,1,
22,0,235,1,
22,0,266,1,
22,0,299,1,
22,0,333,1,
22,0,366,1,
22,0,402,1,
22,0,439,1,
22,0,474,1,
22,0,507,1,
22,0,541,1,
22,0,573,1,
22,0,603,1,
22,0,633,1,
22,0,667,1,
22,0,699,1,
22,0,732,1,
22,0,766,1,
22,0,799,1,
22,0,833,1,
22,0,866,1,
22,0,899,1,
23,1,0,0,
23,1,33,0,
23,1,66,0,
23,1,99,0,
23,1,137,0,
23,0,175,0,
23,0,209,1,
23,0,244,0,
23,1,283,0,
23,1,316,0,
23,1,350,0,
23,1,383,0,
23,1,416,0,
23,1,449,0,
23,1,483,0,
23,1,516,0,
23,1,555,0,
23,1,586,0,
23,1,616,0,
23,1,648,0,
23,1,681,0,
23,1,712,0,
23,1,744,0,
24,0,0,1,
24,0,36,1,
24,0,68,0,
24,0,99,0,
24,0,135,1,
24,0,170,1,
24,0,204,1,
24,0,238,0,
24,1,273,0,
24,0,308,1,
24,0,342,1,
24,0,376,1,
24,0,410,1,
24,0,445,1,
24,0,475,1,
24,0,505,1,
24,0,539,1,
24,0,570,1,
24,0,603,1,
24,0,634,1,
24,0,666,1,
24,0,700,1,
24,0,733,1,
24,0,768,1,
24,0,802,1,
25,1,0,0,
25,0,37,1,
25,1,70,0,
25,0,104,0,
25,0,135,1,
25,1,167,0,
25,0,201,1,
25,0,234,1,
25,0,266,0,
25,1,301,0,
25,1,334,0,
25,1,368,0,
25,1,417,0,
25,1,474,0,
25,1,508,0,
25,1,541,0,
25,0,575,0,
25,1,614,0,
25,1,644,0,
25,1,675,0,
25,1,709,0,
25,1,741,0,
25,1,777,0,
25,1,807,0,
26,0,0,1,
26,0,33,1,
26,0,64,0,
26,0,99,0,
26,0,131,1,
26,0,167,1,
26,0,197,1,
26,1,229,0,
26,0,260,0,
26,1,293,0,
26,1,325,0,
26,1,356,0,
26,1,388,0,
26,1,423,0,
26,1,455,0,
26,0,490,1,
26,0,521,1,
26,0,556,1,
26,0,590,1,
26,0,626,0,
26,0,657,1,
26,0,693,1,
26,0,726,1,
26,0,760,1,
26,0,793,1,
26,0,824,1,
26,0,856,1,
26,0,889,1,
26,0,924,1,
26,0,956,1,
26,0,989,1,
26,0,1022,1,
26,0,1056,1,
26,0,1090,1,
26,0,1124,1,
26,0,1157,1,
26,0,1190,1,
27,0,0,1,
27,0,33,1,
27,0,66,0,
27,0,100,1,
27,0,133,1,
27,0,166,1,
27,0,204,1,
27,0,264,1,
27,0,295,1,
27,0,329,1,
27,0,362,1,
27,0,397,1,
27,0,434,1,
27,0,468,1,
27,0,503,1,
27,0,538,1,
27,0,572,1,
27,0,603,1,
27,0,635,1,
27,0,668,1,
27,0,719,1,
27,0,754,1,
27,0,786,1,
27,0,819,1,
27,0,854,1,
27,0,888,1,
28,0,0,1,
28,1,39,0,
28,0,74,0,
28,0,105,1,
28,0,137,1,
28,0,168,1,
28,0,201,1,
28,0,235,0,
28,0,267,1,
28,0,302,1,
28,0,334,1,
28,0,368,1,
28,0,401,1,
28,0,434,1,
28,0,467,1,
28,0,501,1,
28,0,535,1,
28,0,569,1,
28,0,602,1,
28,0,637,1,
28,0,669,1,
28,0,702,1,
28,0,736,1,
28,0,771,1,
28,0,803,1,
28,0,838,1,
28,0,872,1,
28,0,908,1,
28,0,940,1,
28,0,970,1,
28,0,1006,1,
28,0,1043,1,
28,0,1075,1,
28,0,1108,1,
28,0,1142,1,
28,0,1174,0,
28,0,1205,1,
28,0,1238,1,
28,0,1272,1,
28,0,1304,1,
28,0,1336,1,
28,0,1369,1,
29,0,0,1,
29,0,34,1,
29,1,68,0,
29,1,98,0,
29,0,131,1,
29,0,165,1,
29,0,197,1,
29,1,230,0,
29,1,263,0,
29,1,297,0,
29,1,332,0,
29,1,364,0,
29,1,397,0,
29,1,430,0,
29,1,464,0,
29,1,497,0,
29,1,530,0,
29,1,563,0,
29,1,599,0,
29,1,634,0,
29,1,665,0,
29,1,697,0,
29,1,731,0,
29,1,764,0,
29,1,798,0,
29,1,832,0,
29,1,864,0,
29,1,899,0,
29,1,931,0,
29,1,967,0,
29,1,999,0,
29,1,1032,0,
29,1,1067,0,
29,1,1116,0,
29,1,1149,0,
29,1,1183,0,
29,1,1217,0,
29,1,1250,0,
29,1,1284,0,
30,1,0,0,
30,1,38,0,
30,1,71,0,
30,1,104,0,
30,1,135,0,
30,1,175,0,
30,1,208,0,
30,1,241,0,
30,1,274,0,
30,1,307,0,
30,1,343,0,
30,1,375,0,
30,1,409,0,
30,1,441,0,
30,0,477,1,
30,0,509,1,
30,0,542,1,
30,0,578,1,
30,0,609,1,
30,0,642,1,
30,0,679,1,
30,0,713,1,
30,0,745,1,
30,0,780,1,
30,0,813,1,
30,0,852,1,
30,0,885,1,
30,0,918,1,
30,0,952,1,
30,0,984,1,
30,0,1014,1,
30,0,1044,1,
30,0,1077,1,
30,0,1110,1,
30,0,1143,1,
31,0,0,0,
31,0,34,1,
31,1,67,0,
31,1,99,0,
31,1,135,0,
31,0,166,1,
31,1,197,0,
31,0,228,0,
31,1,261,0,
31,1,292,0,
31,1,323,0,
31,1,354,0,
31,1,385,0,
31,1,416,0,
31,1,450,0,
31,1,484,0,
31,1,518,0,
31,1,552,0,
31,1,584,0,
31,0,628,1,
31,0,687,1,
31,0,721,1,
31,0,754,1,
31,0,786,1,
31,0,820,1,
31,0,853,1,
31,0,885,1,
31,0,919,1,
31,0,953,1,
31,0,987,1,
31,0,1019,1,
31,0,1053,1,
31,0,1086,1,
31,0,1119,1,
31,0,1152,1,
31,0,1185,1,
31,0,1218,1,
31,0,1251,1,
31,0,1285,1,
31,0,1318,1,
32,1,0,0,
32,1,36,0,
32,1,67,0,
32,1,99,0,
32,1,131,0,
32,1,164,0,
32,1,196,0,
32,1,228,0,
32,1,258,0,
32,1,292,0,
32,1,326,0,
32,1,361,0,
32,1,393,0,
32,0,425,1,
32,0,459,1,
32,0,493,1,
32,0,531,1,
32,0,564,1,
32,0,595,1,
32,0,638,1,
32,0,700,1,
32,0,734,1,
32,0,767,1,
32,0,798,1,
32,0,833,1,
32,0,865,1,
32,0,895,1,
32,0,930,1,
32,0,961,1,
32,0,993,1,
32,0,1028,1,
32,0,1060,1,
33,0,0,1,
33,0,38,1,
33,0,72,1,
33,0,107,1,
33,0,140,1,
33,0,174,1,
33,0,207,1,
33,0,240,1,
33,0,273,1,
33,0,307,1,
33,0,341,1,
33,0,373,1,
33,0,407,1,
33,0,441,1,
33,0,475,1,
33,0,509,1,
33,0,543,1,
33,0,574,1,
33,0,607,1,
33,0,641,1,
33,0,674,1,
33,0,707,1,
34,0,0,1,
34,0,32,1,
34,0,68,1,
34,0,104,0,
34,0,137,1,
34,0,171,1,
34,0,203,1,
34,0,249,1,
34,1,308,0,
34,1,341,0,
34,1,374,0,
34,1,405,0,
34,1,438,0,
34,1,469,0,
34,1,501,0,
34,1,531,0,
34,1,562,0,
34,1,592,0,
34,1,626,0,
34,1,669,0,
34,1,702,0,
34,1,736,0,
34,1,773,0,
34,1,804,0,
34,1,836,0,
35,1,0,0,
35,1,35,0,
35,1,70,0,
35,1,104,0,
35,1,138,0,
35,1,174,0,
35,1,209,0,
35,1,241,0,
35,1,274,0,
35,1,309,0,
35,1,346,0,
35,1,385,0,
35,1,418,0,
35,1,451,0,
35,1,485,0,
35,1,518,0,
35,1,552,0,
35,1,585,0,
35,1,619,0,
35,1,655,0,
35,1,686,0,
35,1,719,0,
35,1,752,0,
35,1,787,0,
35,1,820,0,
36,1,0,0,
36,1,70,0,
36,1,106,0,
36,1,142,0,
36,1,174,0,
36,1,212,0,
36,1,247,0,
36,1,283,0,
36,1,317,0,
36,1,350,0,
36,1,383,0,
36,1,413,0,
36,1,446,0,
36,1,478,0,
36,1,510,0,
36,1,541,0,
36,1,572,0,
36,1,603,0,
36,1,635,0,
36,1,666,0,
36,1,700,0,
36,1,733,0,
37,0,0,1,
37,0,63,1,
37,1,95,0,
37,0,128,0,
37,0,162,1,
37,0,195,1,
37,0,228,1,
37,1,261,0,
37,0,295,0,
37,0,328,1,
37,0,362,1,
37,0,395,1,
37,0,428,1,
37,0,461,1,
37,0,530,1,
37,0,561,1,
37,0,596,1,
37,0,629,1,
37,0,660,1,
37,0,694,1,
37,0,728,1,
37,0,760,1,
37,0,793,1,
37,0,831,1,
37,0,861,1,
37,0,893,1,
37,0,926,1,
37,0,961,1,
37,0,992,1,
37,0,1021,1,
37,0,1052,1,
38,0,0,0,
38,0,36,1,
38,0,69,1,
38,0,104,1,
38,0,138,1,
38,0,171,1,
38,0,209,1,
38,0,242,1,
38,0,274,1,
38,0,310,1,
38,0,343,1,
38,0,376,1,
38,0,411,1,
38,0,451,1,
38,0,485,1,
38,0,517,1,
38,0,550,1,
38,0,584,1,
38,0,618,1,
38,0,651,1,
38,0,684,1,
38,0,717,1,
38,0,750,1,
38,0,783,1,
38,0,812,1,
38,0,842,1,
39,1,0,0,
39,1,37,0,
39,0,69,1,
39,0,105,0,
39,1,137,0,
39,0,174,0,
39,0,206,0,
39,1,239,0,
39,1,271,0,
39,1,303,0,
39,1,338,0,
39,1,372,0,
39,1,404,0,
39,1,435,0,
39,1,468,0,
39,1,502,0,
39,1,536,0,
39,1,570,0,
39,1,603,0,
39,1,637,0,
39,1,670,0,
39,1,704,0,
39,1,738,0,
40,0,0,0,
40,0,31,0,
40,0,62,1,
40,1,93,0,
40,0,126,1,
40,1,159,0,
40,0,192,0,
40,0,222,1,
40,0,252,1,
40,0,285,0,
40,0,317,0,
40,0,348,0,
40,1,381,0,
40,1,416,0,
40,1,447,0,
40,1,479,0,
40,1,513,0,
40,1,546,0,
40,1,580,0,
40,1,614,0,
40,1,649,0,
40,1,679,0,
40,1,711,0,
40,1,743,0,
40,1,777,0,
40,1,812,0,
40,1,843,0,
40,1,876,0,
40,1,911,0,
40,1,944,0,
40,1,977,0,
41,0,0,1,
41,1,34,0,
41,0,67,1,
41,0,97,0,
41,0,129,1,
41,0,162,0,
41,0,195,1,
41,0,226,0,
41,0,258,0,
41,0,288,1,
41,0,321,1,
41,0,351,1,
41,0,385,1,
41,0,416,1,
41,0,447,1,
41,0,479,1,
41,0,513,1,
41,0,547,1,
41,0,585,1,
41,0,618,0,
41,0,652,1,
41,0,684,1,
41,0,720,1,
41,0,753,1,
41,0,785,1,
41,0,817,1,
41,0,848,1,
41,0,880,1,
41,0,911,1,
41,0,943,1,
41,0,978,1,
41,0,1013,1,
41,0,1046,1,
41,0,1076,1,
41,0,1109,1,
41,0,1143,1,
41,0,1174,1,
42,0,0,0,
42,0,34,0,
42,0,67,1,
42,0,102,0,
42,0,134,1,
42,0,168,1,
42,0,204,1,
42,0,235,1,
42,0,268,1,
42,0,302,1,
42,0,350,1,
42,0,414,1,
42,0,444,1,
42,0,478,1,
42,0,511,1,
42,0,544,1,
42,0,575,1,
42,0,606,1,
42,0,637,1,
42,0,669,1,
42,0,699,1,
42,0,731,1,
42,0,768,1,
42,0,801,1,
42,0,830,1,
42,0,861,1,
42,0,892,1,
42,0,925,1,
43,0,0,0,
43,0,32,1,
43,0,66,0,
43,1,95,0,
43,0,128,1,
43,0,162,0,
43,1,194,0,
43,0,228,0,
43,1,261,0,
43,1,294,0,
43,1,327,0,
43,1,361,0,
43,1,395,0,
43,1,430,0,
43,1,462,0,
43,1,496,0,
43,1,529,0,
43,1,563,0,
43,1,596,0,
43,1,630,0,
43,1,663,0,
43,1,696,0,
43,1,731,0,
43,1,763,0,
43,1,796,0,
43,1,830,0,
43,1,863,0,
43,1,897,0,
43,1,930,0,
43,1,963,0,
44,0,0,1,
44,0,33,0,
44,1,66,0,
44,0,99,0,
44,0,129,0,
44,0,161,1,
44,0,193,0,
44,0,223,0,
44,1,256,0,
44,1,288,0,
44,1,321,0,
44,1,356,0,
44,1,389,0,
44,1,422,0,
44,1,470,0,
44,0,526,1,
44,0,559,1,
44,0,593,1,
44,0,628,1,
44,0,662,1,
44,0,695,1,
44,0,728,1,
44,0,763,1,
44,0,795,1,
44,0,828,1,
44,0,861,1,
44,0,893,1,
44,0,924,1,
44,0,956,1,
44,0,988,1,
44,0,1019,1,
44,0,1046,1,
44,0,1081,1,
44,0,1112,1,
44,0,1150,1,
44,0,1183,1,
44,0,1216,1,
44,0,1249,1,
45,0,0,1,
45,0,32,1,
45,0,64,0,
45,0,95,0,
45,0,128,1,
45,0,161,1,
45,0,194,1,
45,0,227,1,
45,0,264,1,
45,0,295,1,
45,0,328,1,
45,0,361,1,
45,0,394,1,
45,0,423,1,
45,0,454,1,
45,0,487,1,
45,0,524,1,
45,0,560,1,
45,0,594,1,
45,0,629,1,
45,0,662,1,
45,0,696,1,
45,0,730,1,
45,0,763,1,
45,0,796,1,
45,0,828,0,
45,0,875,1,
45,0,938,1,
45,0,976,1,
45,0,1010,1,
45,0,1043,1,
45,0,1075,1,
45,0,1109,1,
45,0,1142,1,
45,0,1175,1,
45,0,1209,1,
45,0,1242,1,
45,0,1276,1,
45,0,1310,1,
45,0,1344,1,
45,0,1377,1,
45,0,1411,1,
45,0,1444,1,
46,0,0,1,
46,0,34,0,
46,1,65,0,
46,0,96,1,
46,0,128,0,
46,0,162,0,
46,0,195,1,
46,0,226,0,
46,0,257,1,
46,0,288,1,
46,0,320,1,
46,0,352,1,
46,0,383,1,
46,0,413,1,
46,0,445,1,
46,0,478,1,
46,0,508,1,
46,0,545,1,
46,0,578,1,
46,1,612,0,
46,1,644,0,
46,1,678,0,
46,1,714,0,
46,1,746,0,
46,1,778,0,
46,1,811,0,
46,1,844,0,
46,1,874,0,
46,1,906,0,
46,1,937,0,
46,1,969,0,
46,1,1001,0,
46,1,1034,0,
46,0,1067,1,
46,0,1100,1,
46,0,1137,1,
46,0,1173,1,
46,0,1206,1,
46,0,1238,1,
46,0,1272,1,
46,0,1308,1,
46,0,1342,1,
46,0,1374,1,
46,0,1405,1,
46,0,1436,1,
46,0,1470,1,
46,0,1502,1,
46,0,1532,1,
46,0,1562,1,
46,0,1595,1,
46,0,1628,1,
46,0,1661,1,
47,0,0,1,
47,1,34,0,
47,0,67,0,
47,1,104,0,
47,1,135,0,
47,1,170,0,
47,1,204,0,
47,1,238,0,
47,1,273,0,
47,1,303,0,
47,1,337,0,
47,1,371,0,
47,1,404,0,
47,1,437,0,
47,1,470,0,
47,1,508,0,
47,1,539,0,
47,1,570,0,
47,1,602,0,
47,1,637,0,
47,1,669,0,
47,1,703,0,
47,1,736,0,
47,1,770,0,
47,1,803,0,
47,1,836,0,
48,0,0,0,
48,0,34,0,
48,0,66,1,
48,0,100,1,
48,0,135,0,
48,0,167,0,
48,1,200,0,
48,0,234,1,
48,0,267,0,
48,1,300,0,
48,1,333,0,
48,1,366,0,
48,1,399,0,
48,1,432,0,
48,1,466,0,
48,0,500,1,
48,0,533,1,
48,0,567,1,
48,0,600,1,
48,0,636,1,
48,0,672,1,
48,0,705,1,
48,0,736,1,
48,0,772,1,
48,0,805,1,
48,0,842,1,
48,0,879,1,
48,0,914,1,
48,0,947,1,
48,0,979,1,
48,0,1011,1,
48,0,1043,1,
48,0,1073,1,
48,0,1103,1,
48,0,1138,1,
48,0,1169,1,
48,0,1201,1,
48,0,1235,1,
48,0,1268,1,
48,0,1301,1,
48,0,1335,1,
49,0,0,1,
49,0,37,1,
49,0,74,1,
49,0,109,1,
49,0,138,1,
49,0,174,1,
49,0,210,1,
49,0,245,1,
49,0,283,1,
49,0,317,1,
49,0,350,1,
49,0,379,1,
49,0,411,1,
49,0,447,1,
49,0,480,1,
49,0,517,1,
49,0,550,1,
49,0,578,1,
49,0,609,1,
49,0,640,1,
49,0,674,1,
