trial,_left_canvas,times,_right_canvas,Unnamed: 4
29,0,1102,1,
29,0,1158,1,
29,0,1210,1,
29,0,1259,1,
29,0,1315,1,
29,0,1368,1,
29,0,1419,1,
29,0,1471,1,
29,0,1519,1,
30,1,0,0,
30,0,56,1,
30,1,117,0,
30,1,170,0,
30,1,219,0,
30,0,269,0,
30,1,316,0,
30,1,372,0,
30,1,423,0,
30,1,474,0,
30,1,521,0,
30,1,574,0,
30,0,626,1,
30,0,679,1,
30,0,730,1,
30,0,785,1,
30,0,841,1,
30,0,900,1,
30,0,953,1,
30,0,1008,1,
30,0,1059,1,
30,0,1109,1,
30,0,1164,1,
30,0,1223,1,
30,0,1274,1,
30,0,1346,1,
30,0,1432,1,
30,0,1533,0,
30,0,1590,1,
31,1,0,0,
31,0,53,0,
31,1,105,0,
31,0,163,0,
31,1,216,0,
31,0,272,0,
31,0,329,1,
31,0,389,1,
31,0,445,1,
31,0,499,1,
31,0,554,1,
31,0,606,1,
31,0,688,1,
31,0,780,1,
31,0,887,1,
31,0,950,1,
31,0,1007,1,
31,0,1058,1,
31,0,1110,1,
31,0,1163,1,
31,0,1216,1,
31,0,1266,1,
31,0,1318,1,
31,0,1371,0,
31,0,1425,0,
32,0,0,0,
32,0,55,1,
32,0,104,1,
32,0,154,0,
32,0,201,1,
32,0,253,0,
32,0,301,1,
32,0,349,1,
32,0,401,1,
32,0,452,1,
32,0,510,1,
32,0,563,1,
32,0,610,1,
32,0,662,1,
32,0,716,1,
32,0,767,1,
32,0,818,1,
32,0,867,1,
32,0,923,1,
32,0,977,1,
32,0,1026,1,
32,0,1078,1,
32,0,1130,1,
32,0,1179,1,
32,0,1232,1,
32,0,1287,0,
33,1,0,0,
33,0,53,0,
33,0,104,0,
33,0,154,0,
33,0,209,0,
33,0,261,0,
33,0,312,1,
33,0,367,1,
33,0,417,1,
33,0,472,1,
33,0,526,1,
33,0,581,1,
33,0,632,1,
33,0,689,1,
33,0,743,1,
33,0,799,1,
33,0,849,1,
33,0,898,1,
33,0,949,1,
33,1,1000,0,
33,1,1049,0,
33,1,1101,0,
33,1,1148,0,
33,1,1198,0,
33,1,1250,0,
33,1,1303,0,
33,0,1355,0,
33,0,1411,1,
34,0,0,0,
34,0,62,0,
34,0,111,1,
34,0,165,0,
34,0,216,0,
34,0,268,1,
34,0,314,1,
34,0,368,1,
34,0,426,1,
34,0,479,1,
34,0,533,1,
34,0,588,1,
34,0,640,1,
34,0,692,1,
34,0,749,1,
34,0,800,1,
34,0,854,1,
34,0,910,1,
34,0,986,1,
34,0,1066,0,
34,0,1166,0,
34,1,1228,0,
