trial,_left_canvas,times,_right_canvas,Unnamed: 4
29,0,138,0,
29,0,189,1,
29,0,232,0,
29,0,283,1,
29,0,330,1,
29,0,391,0,
29,0,451,1,
29,0,505,1,
29,1,563,0,
29,1,616,0,
29,1,660,0,
29,1,711,0,
29,1,758,0,
29,1,808,0,
29,1,843,0,
29,1,882,0,
29,1,917,0,
29,1,965,0,
29,1,1012,0,
29,1,1056,0,
29,1,1097,0,
29,1,1137,0,
29,1,1184,0,
29,1,1227,0,
29,1,1284,0,
29,1,1327,0,
29,1,1385,0,
29,1,1443,0,
29,0,1496,1,
29,0,1548,1,
29,0,1602,1,
29,0,1651,1,
29,0,1701,1,
29,0,1751,1,
29,0,1808,1,
29,0,1861,1,
29,0,1913,1,
29,0,1965,1,
29,1,2013,0,
29,0,2065,1,
29,0,2110,1,
29,0,2155,1,
29,0,2190,1,
29,1,2228,0,
29,1,2266,0,
29,1,2304,0,
29,1,2348,0,
29,1,2381,0,
29,1,2414,0,
29,1,2460,0,
29,1,2497,0,
29,1,2541,0,
29,1,2590,0,
29,1,2636,0,
29,1,2688,0,
30,1,0,0,
30,1,41,0,
30,0,87,1,
30,1,147,0,
30,0,200,0,
30,1,251,0,
30,1,290,0,
30,1,337,0,
30,1,382,0,
30,1,419,0,
30,1,461,0,
30,1,501,0,
30,1,543,0,
30,1,588,0,
30,0,636,1,
30,0,673,1,
30,0,715,1,
30,0,751,1,
30,0,792,0,
30,1,824,0,
30,0,861,1,
30,0,895,1,
30,0,931,0,
30,1,981,0,
30,0,1025,1,
30,0,1063,1,
30,0,1107,1,
30,0,1152,1,
30,0,1192,1,
30,0,1232,1,
30,0,1263,1,
30,0,1297,1,
30,0,1338,1,
30,1,1383,0,
30,0,1426,1,
30,0,1465,1,
30,0,1504,1,
30,0,1545,1,
30,0,1592,1,
30,0,1632,1,
30,0,1674,1,
30,0,1722,1,
30,0,1769,1,
30,0,1821,1,
30,0,1876,1,
30,0,1911,1,
30,0,1954,1,
31,1,0,0,
31,1,43,0,
31,1,85,0,
31,1,125,0,
31,1,176,0,
31,1,223,0,
31,1,276,0,
31,1,321,0,
31,1,364,0,
31,1,411,0,
31,1,457,0,
31,1,505,0,
31,1,547,0,
31,0,586,1,
31,0,623,1,
31,0,678,1,
32,0,0,1,
32,1,43,0,
32,0,88,1,
32,0,134,1,
32,0,190,1,
32,0,240,0,
32,0,284,1,
32,0,322,1,
32,0,360,1,
32,0,398,1,
32,0,431,1,
32,0,467,1,
32,0,506,1,
32,0,544,1,
32,0,580,1,
32,0,619,1,
32,0,655,1,
32,0,692,1,
32,0,747,1,
33,1,0,0,
33,1,43,0,
33,1,97,0,
33,1,157,0,
33,1,213,0,
33,1,270,0,
33,1,326,0,
33,1,365,0,
33,1,398,0,
33,1,442,0,
33,1,484,0,
33,1,520,0,
33,1,556,0,
33,1,590,0,
33,1,636,0,
33,1,681,0,
34,1,0,0,
34,1,38,0,
34,1,85,0,
34,1,130,0,
34,0,180,0,
34,0,240,1,
34,1,289,0,
34,1,336,0,
34,1,371,0,
34,1,411,0,
34,1,455,0,
34,1,489,0,
34,1,528,0,
34,1,568,0,
34,1,616,0,
34,1,666,0,
35,1,0,0,
35,1,36,0,
35,1,81,0,
35,1,124,0,
35,1,172,0,
35,1,218,0,
35,1,268,0,
35,1,316,0,
35,1,369,0,
35,1,413,0,
35,1,465,0,
35,1,504,0,
35,1,551,0,
35,1,586,0,
35,1,625,0,
35,1,660,0,
35,1,696,0,
35,1,735,0,
35,1,775,0,
35,1,811,0,
35,0,848,0,
35,1,894,0,
36,1,0,0,
36,1,32,0,
36,1,67,0,
36,1,116,0,
36,1,165,0,
36,1,208,0,
36,1,246,0,
36,1,281,0,
36,1,315,0,
36,1,350,0,
36,1,399,0,
36,1,434,0,
36,1,468,0,
36,1,502,0,
36,1,536,0,
37,0,0,1,
37,0,42,1,
37,0,78,1,
37,0,111,1,
37,0,160,1,
37,0,203,1,
37,0,253,1,
37,0,302,1,
37,0,345,1,
37,0,392,1,
37,0,431,1,
37,0,479,1,
37,0,531,0,
37,0,576,1,
38,1,0,0,
38,0,41,1,
38,1,85,0,
38,1,125,0,
38,1,167,0,
38,1,220,0,
38,0,276,1,
38,0,324,1,
38,0,363,1,
38,0,405,1,
38,0,448,1,
38,0,495,1,
38,0,521,1,
38,0,569,1,
38,0,619,1,
38,0,670,1,
39,0,0,0,
39,1,45,0,
39,1,96,0,
39,0,151,0,
39,1,206,0,
39,1,263,0,
39,1,305,0,
39,1,348,0,
39,1,392,0,
39,1,440,0,
39,1,492,0,
39,1,532,0,
39,1,572,0,
39,1,612,0,
39,1,642,0,
39,1,675,0,
39,1,716,0,
39,1,754,0,
39,1,801,0,
39,1,845,0,
40,1,0,0,
40,0,38,0,
40,0,88,1,
40,0,137,1,
40,1,184,0,
40,1,233,0,
40,1,284,0,
40,1,331,0,
40,1,370,0,
40,1,405,0,
40,1,438,0,
40,1,472,0,
40,1,519,0,
40,1,571,0,
41,1,0,0,
41,1,42,0,
41,1,84,0,
41,1,139,0,
41,1,183,0,
41,1,239,0,
41,1,282,0,
41,1,320,0,
41,1,376,0,
41,1,418,0,
41,1,463,0,
41,1,509,0,
41,0,551,1,
41,0,589,1,
41,0,635,1,
41,0,675,1,
41,0,717,1,
41,0,751,1,
41,0,786,1,
41,0,820,1,
41,0,863,1,
41,0,903,1,
41,0,937,1,
41,0,973,1,
41,0,1020,1,
42,0,0,1,
42,0,39,1,
42,0,80,0,
42,0,133,1,
42,0,178,1,
42,1,227,0,
42,1,278,0,
42,1,317,0,
42,1,359,0,
42,1,406,0,
42,1,442,0,
42,1,481,0,
42,1,528,0,
42,1,569,0,
42,0,606,1,
42,0,649,1,
42,0,698,1,
42,0,736,1,
42,0,780,1,
42,0,815,1,
42,0,858,1,
42,0,899,1,
42,0,948,1,
42,0,1002,1,
42,0,1055,1,
43,0,0,1,
43,0,44,1,
43,0,88,1,
43,0,135,1,
43,0,189,1,
43,0,236,1,
43,0,287,1,
43,0,328,1,
43,0,383,1,
43,0,421,1,
43,0,464,1,
43,0,506,1,
43,0,547,1,
43,0,595,1,
43,0,652,1,
44,1,0,0,
