trial,_left_canvas,times,_right_canvas,Unnamed: 4
13,1,828,0,
13,1,856,0,
13,1,887,0,
13,1,919,0,
13,1,947,0,
13,0,976,1,
13,0,1009,1,
13,0,1040,1,
13,1,1071,0,
13,1,1104,0,
13,1,1137,0,
13,1,1171,0,
14,0,0,1,
14,0,28,1,
14,0,61,1,
14,0,87,1,
14,0,117,1,
14,0,150,1,
14,0,185,1,
14,0,211,0,
14,0,242,1,
14,1,275,0,
14,0,307,1,
14,0,338,1,
14,0,367,1,
14,0,401,1,
14,0,436,1,
14,0,468,1,
14,0,501,1,
14,0,535,1,
14,0,568,1,
14,0,601,1,
14,0,634,1,
14,0,667,1,
14,0,700,1,
14,0,736,1,
14,0,768,1,
14,0,801,1,
14,0,835,1,
14,0,868,1,
14,0,901,1,
14,0,934,1,
14,0,968,1,
14,0,1002,1,
15,1,0,0,
15,1,40,0,
15,1,76,0,
15,0,113,1,
15,1,151,0,
15,1,194,0,
15,1,249,0,
15,0,305,1,
15,1,352,0,
15,1,402,0,
15,1,460,0,
15,0,528,0,
15,1,566,0,
15,0,602,1,
15,1,639,0,
15,0,683,1,
15,0,719,1,
15,0,759,1,
15,0,797,1,
15,0,841,1,
15,0,885,1,
15,0,927,1,
15,0,977,1,
15,0,1017,1,
16,0,0,1,
16,0,37,1,
16,0,69,1,
16,0,105,1,
16,0,141,1,
16,0,178,0,
16,0,218,0,
16,0,258,0,
16,1,301,0,
16,1,356,0,
16,1,397,0,
16,1,438,0,
16,1,478,0,
16,1,521,0,
16,0,558,0,
16,0,596,1,
16,0,630,1,
16,0,669,0,
16,0,704,1,
16,1,741,0,
16,0,779,1,
16,0,814,1,
16,0,852,1,
16,0,888,1,
16,0,924,1,
16,0,963,1,
16,0,997,1,
16,0,1030,1,
16,0,1063,1,
16,0,1099,1,
16,0,1134,1,
16,0,1171,1,
16,0,1206,1,
16,0,1241,1,
16,0,1277,1,
16,0,1313,1,
16,0,1346,1,
16,0,1382,1,
16,0,1417,1,
16,0,1453,1,
16,0,1491,1,
16,0,1531,1,
16,0,1565,1,
16,0,1598,1,
16,1,1634,0,
16,0,1668,0,
16,0,1703,1,
16,0,1735,0,
16,0,1772,1,
16,0,1806,1,
16,1,1843,0,
16,1,1876,0,
16,0,1913,0,
16,0,1945,0,
16,0,1982,0,
16,0,2015,0,
16,0,2049,0,
16,1,2084,0,
16,1,2121,0,
16,1,2158,0,
16,0,2198,1,
16,0,2232,1,
16,0,2270,1,
16,0,2309,1,
16,0,2347,1,
16,0,2383,1,
16,0,2419,1,
16,0,2459,1,
16,0,2499,1,
16,0,2534,1,
16,0,2566,1,
16,0,2603,1,
16,0,2638,0,
16,0,2676,1,
16,0,2714,1,
16,0,2750,1,
16,0,2780,1,
16,0,2813,1,
16,0,2850,1,
16,0,2886,1,
16,0,2921,1,
16,0,2956,1,
17,1,0,0,
17,0,30,1,
17,1,67,0,
17,1,100,0,
17,0,134,0,
17,0,167,1,
17,0,200,0,
17,0,234,0,
17,0,267,1,
17,0,295,0,
17,0,329,0,
17,0,362,0,
17,1,398,0,
17,1,435,0,
17,1,472,0,
17,1,503,0,
17,1,538,0,
17,0,570,0,
17,1,607,0,
17,1,642,0,
17,1,674,0,
17,1,715,0,
17,1,753,0,
17,1,788,0,
17,1,824,0,
17,1,854,0,
17,1,887,0,
17,1,921,0,
17,0,954,0,
17,1,1003,0,
17,1,1037,0,
17,1,1064,0,
18,1,0,0,
18,1,31,0,
18,1,67,0,
18,1,101,0,
18,1,136,0,
18,1,166,0,
18,0,199,1,
18,1,232,0,
18,0,267,1,
18,1,304,0,
18,1,341,0,
18,1,378,0,
18,0,414,0,
18,0,452,1,
18,0,488,0,
18,0,520,1,
18,1,553,0,
18,1,585,0,
18,0,623,0,
18,0,665,1,
18,0,698,1,
18,0,733,1,
18,0,769,1,
18,1,804,0,
18,1,839,0,
18,1,869,0,
18,1,904,0,
18,0,942,1,
18,0,976,1,
18,0,1006,1,
18,0,1042,1,
18,0,1072,1,
18,0,1109,1,
18,0,1148,1,
18,0,1183,1,
19,0,0,0,
19,1,34,0,
19,0,72,1,
19,1,102,0,
19,1,139,0,
19,1,173,0,
19,1,207,0,
19,1,241,0,
19,1,278,0,
19,1,315,0,
19,1,353,0,
19,1,392,0,
19,1,430,0,
19,1,467,0,
19,1,506,0,
19,1,541,0,
19,1,573,0,
19,1,616,0,
19,1,665,0,
19,1,727,0,
19,0,772,1,
19,0,814,1,
19,0,857,1,
19,0,898,1,
19,0,941,1,
19,0,982,1,
19,0,1023,1,
19,0,1064,1,
19,0,1107,1,
19,0,1145,1,
19,0,1183,1,
19,0,1224,1,
19,0,1262,0,
19,0,1303,1,
19,0,1341,1,
19,0,1374,1,
19,0,1407,1,
19,0,1440,1,
19,0,1474,1,
19,0,1503,1,
19,0,1534,1,
19,0,1569,1,
19,0,1600,1,
19,0,1636,1,
19,0,1673,1,
20,1,0,0,
20,1,38,0,
20,1,78,0,
20,1,107,0,
20,1,144,0,
20,1,177,0,
20,1,210,0,
20,1,243,0,
20,1,276,0,
20,1,309,0,
20,1,344,0,
20,1,377,0,
20,1,409,0,
20,1,442,0,
20,0,476,0,
20,1,509,0,
20,1,543,0,
20,1,577,0,
20,0,617,1,
20,0,653,1,
20,1,688,0,
20,0,727,1,
20,0,761,1,
20,0,794,1,
20,0,828,1,
20,0,862,1,
20,0,898,1,
20,0,930,1,
20,0,966,1,
20,1,1013,0,
20,0,1046,1,
20,0,1079,1,
21,0,0,0,
21,1,33,0,
21,0,66,1,
21,1,102,0,
21,1,139,0,
21,0,168,0,
21,0,202,0,
21,0,235,1,
21,0,270,0,
21,0,310,0,
21,0,351,1,
21,0,390,0,
21,0,428,0,
21,1,462,0,
21,1,501,0,
21,1,536,0,
21,1,575,0,
21,0,613,0,
21,0,652,0,
21,1,688,0,
21,0,723,0,
21,1,761,0,
21,0,799,1,
22,0,0,0,
22,0,33,1,
22,0,64,1,
22,0,99,1,
22,0,129,1,
22,0,167,1,
22,0,202,1,
22,0,236,1,
22,0,270,0,
22,0,303,0,
22,0,339,1,
22,0,369,1,
22,0,407,1,
22,0,447,1,
22,0,483,1,
22,0,524,1,
22,0,562,1,
22,0,600,1,
22,0,638,1,
22,0,673,1,
22,0,711,1,
22,0,742,1,
22,0,778,1,
22,0,809,1,
22,0,844,1,
22,0,879,1,
22,0,917,1,
22,0,952,1,
22,0,985,1,
22,0,1016,1,
23,1,0,0,
23,1,50,0,
23,0,92,0,
23,0,126,1,
23,0,157,0,
23,0,187,1,
23,1,217,0,
23,1,251,0,
23,1,285,0,
23,1,324,0,
23,0,362,1,
23,0,400,0,
23,0,432,0,
23,0,467,0,
23,0,509,0,
23,0,549,0,
23,0,586,0,
23,0,626,1,
23,0,666,1,
23,0,702,1,
23,0,737,1,
23,0,775,1,
23,0,809,1,
23,0,843,0,
23,0,878,1,
23,0,914,1,
23,0,950,1,
24,1,0,0,
24,0,33,1,
24,1,67,0,
24,0,101,0,
24,1,134,0,
24,0,168,1,
24,1,204,0,
24,0,238,1,
24,1,274,0,
24,0,311,1,
24,1,347,0,
24,0,387,1,
24,0,425,1,
24,0,463,1,
24,0,500,1,
24,0,534,1,
24,0,570,1,
24,0,606,1,
24,0,645,1,
24,0,677,1,
24,0,718,1,
24,0,751,1,
24,0,790,1,
24,0,827,1,
24,0,868,1,
24,0,906,1,
24,1,950,0,
24,0,988,0,
24,0,1021,1,
24,1,1059,0,
24,1,1092,0,
24,0,1129,0,
24,1,1164,0,
24,0,1202,1,
25,0,0,1,
25,0,28,1,
25,0,62,1,
25,0,97,1,
25,0,126,1,
25,0,160,1,
25,0,193,1,
25,0,227,1,
25,0,261,1,
25,0,294,1,
25,0,330,1,
25,0,362,1,
25,0,398,1,
25,0,433,1,
25,0,469,1,
25,0,504,1,
25,0,541,1,
25,0,578,1,
25,0,613,1,
25,0,645,1,
25,0,678,1,
25,0,711,1,
25,0,745,1,
25,0,775,1,
25,0,808,1,
26,0,0,1,
26,0,52,1,
26,0,101,1,
26,0,147,1,
26,0,187,1,
26,0,232,1,
26,0,274,1,
26,0,321,1,
26,0,362,1,
26,0,399,1,
26,0,445,1,
26,0,497,1,
26,0,551,1,
26,0,598,1,
26,0,631,1,
26,0,665,1,
26,0,700,1,
26,0,734,1,
27,0,0,1,
27,0,32,1,
27,0,64,1,
27,0,95,1,
27,0,129,1,
27,0,162,1,
27,0,195,1,
27,0,230,1,
27,1,263,0,
27,1,293,0,
27,0,330,0,
27,0,366,1,
27,1,398,0,
27,1,434,0,
27,0,470,1,
27,0,507,0,
27,0,539,1,
27,0,573,1,
27,0,609,1,
27,0,650,1,
27,0,699,1,
27,0,754,1,
27,0,805,1,
27,0,848,1,
27,0,894,1,
27,0,939,1,
27,1,984,0,
27,0,1028,0,
27,0,1066,0,
27,0,1102,1,
27,0,1134,1,
27,0,1164,0,
28,0,0,1,
28,0,36,1,
28,0,71,1,
28,0,110,1,
28,0,147,1,
28,0,178,1,
28,0,213,1,
28,0,248,1,
28,0,285,1,
28,0,328,1,
28,0,367,1,
28,1,406,0,
28,1,445,0,
28,1,482,0,
28,0,517,1,
28,0,559,0,
28,0,600,1,
28,0,641,0,
28,0,682,1,
28,0,721,1,
28,0,759,1,
28,0,798,1,
28,0,836,1,
28,0,875,1,
28,0,916,1,
28,0,958,0,
28,0,998,1,
28,0,1044,1,
28,0,1080,1,
28,0,1127,1,
28,0,1184,1,
28,0,1233,1,
28,0,1282,1,
28,0,1329,1,
28,0,1377,1,
28,0,1429,1,
28,0,1475,1,
28,0,1526,1,
28,0,1606,1,
28,0,1655,1,
28,0,1703,1,
28,0,1750,1,
28,0,1796,1,
28,0,1838,1,
28,0,1883,1,
28,0,1926,1,
28,0,1963,1,
28,0,2006,1,
28,0,2047,1,
28,0,2084,1,
28,0,2125,1,
28,0,2174,1,
28,0,2222,1,
28,0,2272,1,
28,0,2319,1,
28,0,2363,1,
28,0,2411,1,
28,0,2458,1,
28,0,2508,1,
28,0,2556,1,
28,0,2606,0,
28,0,2679,1,
28,0,2725,1,
28,0,2780,1,
28,0,2827,1,
28,0,2874,1,
28,0,2916,1,
29,0,0,1,
29,0,33,1,
29,0,65,1,
29,0,96,1,
29,0,129,1,
29,0,162,1,
29,0,190,1,
29,0,223,1,
29,0,253,1,
29,1,286,0,
29,0,319,1,
29,0,353,1,
29,0,386,1,
29,0,421,1,
29,0,449,1,
29,0,482,1,
29,0,515,1,
29,0,573,1,
29,0,603,1,
29,0,635,1,
29,0,670,1,
29,0,699,1,
29,0,732,1,
29,0,765,1,
29,0,801,1,
29,0,845,1,
29,0,881,1,
29,0,914,1,
29,0,957,1,
29,0,989,1,
29,0,1021,1,
29,0,1058,1,
29,0,1089,1,
29,0,1124,1,
29,0,1159,1,
29,0,1190,1,
29,0,1224,1,
29,0,1257,1,
29,0,1287,1,
29,0,1320,1,
29,0,1355,1,
29,0,1389,1,
29,0,1421,1,
29,0,1458,1,
29,0,1496,1,
29,0,1526,1,
29,0,1555,1,
29,0,1588,1,
29,0,1623,1,
29,0,1657,1,
29,0,1691,1,
29,0,1725,1,
29,0,1758,1,
29,0,1790,1,
29,0,1823,1,
29,0,1856,1,
29,0,1885,1,
29,0,1914,1,
29,0,1949,1,
29,0,1988,1,
29,0,2017,1,
29,0,2051,1,
29,0,2084,1,
29,0,2116,1,
29,0,2149,1,
29,0,2182,1,
29,0,2213,1,
29,0,2240,1,
29,0,2280,1,
29,0,2313,1,
29,0,2346,1,
29,0,2380,1,
29,0,2413,1,
29,0,2444,1,
29,0,2480,1,
29,0,2514,1,
29,0,2549,1,
29,0,2585,1,
29,0,2621,0,
29,0,2652,1,
29,0,2686,1,
29,0,2718,1,
29,0,2752,1,
29,0,2784,1,
29,0,2815,1,
29,0,2847,1,
29,0,2875,1,
29,1,2908,0,
29,1,2941,0,
29,0,2972,1,
29,0,3005,1,
29,0,3033,1,
29,0,3065,1,
29,0,3098,1,
29,0,3131,1,
29,0,3164,1,
29,0,3198,1,
29,1,3231,0,
29,1,3264,0,
29,0,3297,0,
29,0,3331,1,
29,0,3364,1,
29,0,3400,1,
29,0,3443,1,
29,0,3481,1,
29,0,3516,1,
29,0,3551,1,
29,0,3580,1,
29,0,3609,1,
29,0,3642,1,
29,0,3675,1,
29,0,3714,1,
29,0,3748,1,
30,1,0,0,
30,1,33,0,
30,1,65,0,
30,1,99,0,
30,0,132,0,
30,0,165,1,
30,0,199,0,
30,0,249,1,
30,0,282,1,
30,0,316,1,
30,0,350,1,
30,0,383,1,
30,0,415,1,
30,0,449,1,
30,0,484,1,
30,0,516,1,
30,0,549,1,
30,0,578,1,
30,0,619,1,
30,0,657,1,
30,0,692,1,
30,0,727,1,
30,0,761,1,
30,0,799,1,
30,0,834,1,
30,0,867,1,
30,0,900,1,
30,0,933,1,
31,1,0,0,
31,0,34,1,
31,0,68,0,
31,0,101,0,
31,0,136,0,
31,0,173,0,
31,0,208,1,
31,0,243,1,
31,0,279,1,
31,0,311,1,
31,0,347,1,
31,0,383,1,
31,0,416,1,
31,0,445,1,
31,0,478,1,
31,0,509,0,
31,0,543,0,
31,0,581,1,
31,0,620,1,
31,0,655,1,
31,0,686,1,
31,0,720,1,
31,0,756,1,
31,0,791,1,
31,0,820,1,
31,0,857,1,
31,0,891,1,
31,0,923,1,
31,0,953,1,
32,1,0,0,
32,1,33,0,
32,1,61,0,
32,0,99,1,
32,0,133,0,
32,0,173,1,
32,0,210,1,
32,0,248,0,
32,1,283,0,
32,1,320,0,
32,0,364,1,
32,0,404,1,
32,0,438,1,
32,0,481,1,
32,0,515,1,
32,0,553,1,
32,0,587,1,
32,0,632,0,
32,0,670,0,
32,0,707,0,
32,1,753,0,
32,0,793,0,
32,0,832,0,
32,0,868,1,
32,0,905,0,
32,0,941,1,
32,0,972,1,
33,1,0,0,
33,0,33,1,
33,0,66,1,
33,0,98,1,
33,0,130,1,
33,0,162,1,
33,0,195,1,
33,0,227,1,
33,0,261,1,
33,0,289,1,
33,0,323,1,
33,0,355,1,
33,0,387,1,
33,0,415,1,
33,0,447,1,
33,0,478,0,
33,0,511,1,
33,0,539,1,
33,0,571,1,
33,0,601,1,
33,0,633,1,
33,0,666,1,
33,0,698,1,
33,0,727,1,
33,0,761,1,
33,0,794,1,
33,0,828,1,
33,0,860,1,
33,1,894,0,
33,0,931,1,
33,0,980,1,
34,0,0,1,
34,0,32,0,
34,0,66,1,
34,1,102,0,
34,1,135,0,
34,1,163,0,
34,1,198,0,
34,1,233,0,
34,1,264,0,
34,1,298,0,
34,0,333,1,
34,0,368,1,
34,0,398,0,
34,0,433,0,
34,0,465,0,
34,1,495,0,
34,1,529,0,
34,1,562,0,
34,1,591,0,
34,1,625,0,
34,1,657,0,
34,1,687,0,
34,1,721,0,
34,1,754,0,
34,1,787,0,
34,1,824,0,
34,1,857,0,
34,1,891,0,
35,0,0,1,
35,0,35,1,
35,0,72,1,
35,0,104,1,
35,0,136,1,
35,0,170,1,
35,0,203,1,
35,0,238,1,
35,0,272,1,
35,0,302,1,
35,0,335,1,
35,0,365,1,
35,0,399,1,
35,0,434,1,
35,0,470,1,
35,0,503,1,
35,0,539,1,
35,0,578,1,
35,0,610,1,
35,0,641,1,
35,0,675,1,
35,0,710,1,
35,0,745,1,
35,0,783,1,
35,0,816,1,
35,0,852,1,
35,0,887,1,
36,0,0,1,
36,0,32,1,
36,0,65,0,
36,1,97,0,
36,0,130,0,
36,0,158,0,
36,0,185,0,
36,0,218,0,
36,1,247,0,
36,0,280,1,
36,0,314,0,
36,1,347,0,
36,0,382,1,
36,0,418,1,
36,0,455,1,
36,0,490,1,
36,0,523,1,
36,0,560,1,
36,0,597,1,
36,0,631,1,
36,0,665,1,
36,0,700,1,
36,0,735,1,
36,0,769,1,
36,0,805,1,
36,0,837,1,
36,0,868,1,
36,0,901,1,
36,0,932,1,
36,0,962,1,
36,0,999,1,
37,1,0,0,
37,0,36,1,
37,0,71,1,
37,0,100,1,
37,0,133,1,
37,0,167,0,
37,1,199,0,
37,1,234,0,
37,1,268,0,
37,0,302,0,
37,1,341,0,
37,0,376,0,
37,1,413,0,
37,0,450,0,
37,0,484,0,
37,0,518,1,
37,0,552,0,
37,0,584,0,
37,0,620,1,
37,0,654,0,
37,0,689,0,
37,1,723,0,
37,1,756,0,
37,1,789,0,
37,1,821,0,
37,1,854,0,
37,1,889,0,
38,0,0,1,
38,0,33,0,
38,0,67,1,
38,0,100,1,
38,0,135,1,
38,0,169,1,
38,0,201,1,
38,0,232,1,
38,0,266,1,
38,0,300,1,
38,0,334,1,
38,0,367,1,
38,0,399,1,
38,0,433,1,
38,0,466,1,
38,0,499,1,
38,0,534,1,
38,0,568,1,
38,1,602,0,
38,1,639,0,
38,1,674,0,
38,1,705,0,
38,1,736,0,
38,1,771,0,
38,1,804,0,
38,1,833,0,
38,1,867,0,
38,1,903,0,
38,1,938,0,
38,1,974,0,
38,1,1003,0,
38,1,1035,0,
38,1,1068,0,
38,1,1103,0,
38,1,1136,0,
38,1,1168,0,
39,1,0,0,
39,0,35,0,
39,0,81,1,
39,0,135,1,
39,1,176,0,
39,0,212,1,
39,1,244,0,
39,0,277,1,
39,1,311,0,
39,0,347,1,
39,0,380,0,
39,0,414,0,
39,1,448,0,
39,1,476,0,
39,0,508,1,
39,0,542,0,
39,0,575,1,
39,0,608,0,
39,0,644,1,
39,0,677,1,
39,0,710,1,
39,0,745,1,
39,0,776,1,
39,0,804,1,
39,0,855,1,
39,0,900,1,
39,0,952,1,
39,0,1007,1,
39,0,1060,1,
39,0,1108,1,
39,0,1154,1,
39,0,1197,1,
39,0,1247,1,
39,0,1294,1,
39,0,1333,1,
39,0,1373,1,
39,0,1410,1,
39,0,1452,1,
39,0,1489,1,
39,0,1522,1,
39,0,1560,1,
39,0,1596,1,
39,0,1635,1,
39,0,1664,1,
39,0,1698,1,
39,0,1732,1,
39,0,1766,1,
39,0,1799,1,
39,0,1834,1,
39,0,1868,1,
39,0,1902,1,
39,0,1936,1,
39,0,1971,1,
39,0,2006,1,
39,0,2040,1,
39,0,2076,1,
39,0,2110,1,
39,0,2140,1,
40,0,0,0,
40,0,34,1,
40,0,68,1,
40,0,97,1,
40,0,125,1,
40,0,158,1,
40,0,193,0,
40,0,227,1,
40,0,256,1,
40,0,289,0,
40,0,325,1,
40,0,359,1,
40,0,394,1,
40,0,429,1,
40,0,467,1,
40,0,501,1,
40,0,534,1,
40,0,596,1,
40,0,635,1,
40,0,667,1,
40,0,701,1,
40,0,735,1,
40,0,769,1,
40,0,803,1,
40,0,836,1,
40,0,869,1,
40,0,904,1,
40,0,939,1,
40,0,974,1,
40,0,1011,1,
40,0,1046,1,
40,0,1075,1,
40,0,1108,1,
40,0,1138,1,
40,0,1172,1,
40,0,1201,1,
40,0,1238,1,
40,0,1271,1,
40,0,1302,1,
40,0,1334,1,
40,0,1369,1,
40,0,1397,1,
40,0,1431,1,
40,0,1461,1,
40,0,1489,1,
40,0,1524,0,
40,1,1557,0,
40,1,1592,0,
40,1,1626,0,
40,0,1661,0,
40,1,1688,0,
40,1,1721,0,
40,1,1755,0,
40,1,1789,0,
40,1,1822,0,
40,1,1855,0,
40,1,1887,0,
40,0,1920,1,
40,1,1955,0,
40,1,1989,0,
40,1,2025,0,
40,0,2057,1,
40,0,2090,1,
