trial,_right_canvas,times,_left_canvas,Unnamed: 4
6,0,0,0,
6,1,33,0,
6,0,67,1,
6,0,100,1,
6,0,133,1,
6,0,166,1,
6,0,199,0,
6,0,233,1,
6,0,266,0,
6,0,299,1,
6,0,332,1,
6,0,366,1,
6,0,400,1,
6,0,434,1,
6,0,467,1,
6,0,501,1,
6,0,534,1,
6,0,568,1,
6,0,602,1,
6,0,635,1,
6,0,668,1,
6,0,694,1,
6,0,726,1,
6,0,761,1,
6,0,789,1,
6,0,820,1,
6,0,853,1,
6,0,884,1,
6,0,917,1,
6,0,950,1,
6,0,984,1,
6,0,1017,1,
6,0,1054,1,
6,0,1085,1,
6,0,1117,1,
6,0,1150,1,
6,0,1184,1,
6,0,1217,1,
6,0,1250,1,
6,0,1283,1,
6,0,1317,1,
6,0,1351,1,
6,0,1384,1,
6,0,1420,0,
6,0,1451,1,
6,0,1485,0,
6,0,1522,1,
6,0,1557,1,
6,0,1593,0,
6,0,1627,0,
6,0,1658,0,
6,0,1693,0,
6,0,1723,1,
6,0,1761,1,
6,0,1799,0,
6,0,1832,1,
6,0,1870,0,
6,0,1904,1,
6,0,1935,1,
6,0,1980,1,
6,0,2021,1,
6,0,2061,1,
6,0,2104,0,
6,0,2140,1,
6,0,2185,0,
6,0,2222,1,
6,0,2256,1,
6,0,2289,1,
6,0,2322,1,
6,0,2355,0,
6,0,2392,1,
6,0,2434,1,
6,0,2469,1,
6,0,2502,1,
6,0,2535,1,
6,0,2569,1,
6,0,2603,1,
6,0,2640,1,
6,0,2682,1,
6,0,2719,0,
6,0,2756,1,
6,0,2793,1,
6,0,2827,1,
6,0,2861,1,
6,0,2894,1,
6,0,2928,1,
6,0,2969,1,
6,0,3003,1,
6,0,3036,1,
6,0,3071,1,
6,0,3104,1,
6,0,3137,1,
6,0,3170,1,
6,0,3205,1,
6,0,3239,1,
6,0,3277,1,
6,0,3317,1,
6,0,3354,1,
6,0,3386,1,
6,0,3420,1,
6,0,3456,1,
6,0,3492,1,
6,0,3524,1,
6,0,3560,1,
6,0,3592,0,
6,0,3625,1,
6,0,3659,1,
6,0,3694,1,
6,0,3734,1,
6,0,3782,1,
6,0,3820,1,
6,0,3857,0,
6,0,3888,1,
6,0,3928,0,
6,0,3961,0,
6,0,3996,1,
6,0,4037,1,
6,0,4074,1,
6,1,4117,0,
6,0,4153,1,
6,0,4193,1,
6,0,4231,1,
6,0,4266,1,
6,0,4308,1,
6,0,4347,1,
6,0,4387,1,
6,0,4424,1,
6,0,4464,1,
6,0,4504,1,
6,0,4542,1,
6,0,4576,1,
6,0,4614,1,
6,0,4649,1,
6,0,4689,1,
6,0,4725,1,
7,1,0,0,
7,1,32,0,
7,1,58,0,
7,0,83,0,
7,1,116,0,
7,0,149,0,
7,1,174,0,
7,0,201,1,
7,1,232,0,
7,0,256,0,
7,0,281,1,
7,0,305,1,
7,0,331,1,
7,0,356,1,
7,0,381,1,
7,0,414,0,
7,0,448,1,
7,0,481,0,
7,0,515,1,
7,1,548,0,
7,1,582,0,
7,1,615,0,
7,1,650,0,
7,0,675,0,
7,1,700,0,
7,1,733,0,
7,1,759,0,
7,1,799,0,
7,1,835,0,
7,1,866,0,
7,1,899,0,
7,1,933,0,
7,1,966,0,
7,1,992,0,
7,1,1019,0,
7,1,1050,0,
7,1,1083,0,
7,1,1117,0,
7,1,1151,0,
7,1,1184,0,
7,1,1218,0,
7,1,1252,0,
7,1,1284,0,
7,1,1313,0,
7,1,1340,0,
7,1,1368,0,
7,1,1402,0,
7,1,1436,0,
7,1,1469,0,
7,1,1502,0,
7,1,1535,0,
7,1,1570,0,
7,1,1603,0,
7,1,1636,0,
7,1,1670,0,
7,1,1704,0,
7,1,1740,0,
7,1,1771,0,
7,1,1805,0,
8,0,0,0,
8,1,30,0,
8,1,63,0,
8,1,96,0,
8,1,118,0,
8,1,146,0,
8,1,169,0,
8,1,204,0,
8,1,231,0,
8,1,263,0,
8,1,297,0,
8,1,330,0,
8,0,364,1,
8,0,396,1,
8,0,431,1,
8,0,463,1,
8,0,496,1,
8,0,530,1,
8,0,562,1,
8,0,595,1,
8,0,629,1,
8,0,663,1,
8,0,695,1,
8,0,728,1,
8,0,762,1,
8,0,795,0,
8,0,829,1,
8,0,867,1,
8,0,897,1,
8,0,929,1,
8,0,962,1,
8,0,988,1,
