trial,times,_right_canvas,_left_canvas,Unnamed: 4
14,1384,1,0,
14,1418,1,0,
14,1450,1,0,
14,1475,1,0,
14,1501,1,0,
14,1535,1,0,
14,1568,1,0,
14,1601,1,0,
14,1634,1,0,
14,1668,1,0,
14,1701,1,0,
14,1734,1,0,
14,1767,1,0,
14,1800,1,0,
15,0,0,1,
15,33,0,1,
15,67,0,0,
15,100,0,0,
15,133,0,1,
15,155,0,1,
15,183,0,1,
15,216,0,1,
15,249,0,1,
15,269,0,1,
15,290,1,0,
15,315,1,0,
15,348,1,0,
15,382,1,0,
15,404,0,0,
15,431,0,0,
15,457,1,0,
15,483,1,0,
15,515,1,0,
15,548,1,0,
15,573,1,0,
15,600,1,0,
15,622,1,0,
15,649,1,0,
16,0,1,0,
16,33,0,1,
16,66,0,1,
16,99,0,0,
16,133,0,1,
16,166,1,0,
16,190,0,0,
16,217,0,1,
16,238,0,1,
16,265,0,1,
16,290,0,1,
16,316,0,1,
16,349,0,1,
16,383,0,0,
16,404,1,0,
16,433,0,1,
16,455,0,1,
16,484,1,0,
16,517,1,0,
16,539,1,0,
16,567,1,0,
16,601,1,0,
16,634,1,0,
16,668,1,0,
16,693,1,0,
16,720,1,0,
16,750,1,0,
17,0,0,1,
17,33,1,0,
17,67,0,1,
17,89,0,0,
17,116,0,1,
17,150,0,0,
17,183,0,1,
17,208,0,1,
17,234,0,1,
17,267,0,1,
17,288,0,1,
17,317,0,1,
17,351,0,1,
17,384,0,1,
17,410,0,1,
17,436,0,1,
17,468,0,1,
17,490,0,1,
17,518,0,1,
17,540,0,1,
18,0,0,1,
18,23,1,0,
18,49,0,1,
18,83,0,0,
18,104,0,0,
18,133,0,0,
18,166,0,0,
18,199,0,0,
18,232,0,1,
18,266,1,0,
18,288,0,1,
18,316,0,0,
18,352,1,0,
18,383,0,0,
18,416,1,0,
18,437,1,0,
18,466,1,0,
18,491,1,0,
18,517,1,0,
18,550,1,0,
18,571,1,0,
18,600,1,0,
18,634,1,0,
18,667,1,0,
18,700,1,0,
18,722,1,0,
18,750,1,0,
18,784,1,0,
18,805,1,0,
18,834,1,0,
18,856,0,1,
18,884,0,1,
18,918,0,1,
18,951,0,1,
18,985,0,1,
18,1018,0,1,
18,1051,0,1,
18,1085,0,1,
18,1118,0,1,
18,1151,0,1,
18,1184,0,1,
18,1205,0,1,
18,1234,0,1,
18,1268,0,1,
18,1301,0,1,
19,0,0,1,
19,30,0,1,
19,63,0,1,
19,97,0,1,
19,130,0,0,
19,163,0,1,
19,196,1,0,
19,229,0,1,
19,255,1,0,
19,281,1,0,
19,301,1,0,
19,330,1,0,
19,363,1,0,
19,397,1,0,
19,430,1,0,
19,463,1,0,
19,484,1,0,
19,513,1,0,
19,546,1,0,
19,580,1,0,
19,613,1,0,
20,0,1,0,
20,31,0,0,
20,65,0,1,
20,98,1,0,
20,131,0,1,
20,164,0,1,
20,198,0,1,
20,231,0,1,
20,264,0,1,
20,298,0,1,
20,331,0,1,
20,364,0,1,
20,397,0,1,
20,431,0,0,
20,464,0,0,
20,498,0,1,
20,532,0,0,
20,565,1,0,
20,598,1,0,
20,632,1,0,
20,664,1,0,
20,690,1,0,
20,717,1,0,
20,748,1,0,
21,0,0,1,
21,24,0,0,
21,50,1,0,
21,83,1,0,
21,117,0,1,
21,150,0,1,
21,183,1,0,
21,216,0,1,
21,249,0,1,
21,283,0,1,
21,317,0,1,
21,349,0,1,
21,383,0,1,
21,416,0,1,
21,449,0,1,
21,483,0,0,
21,515,0,1,
21,550,0,1,
21,573,0,1,
21,600,0,1,
21,633,0,1,
21,665,0,0,
21,699,0,1,
21,732,0,1,
21,765,0,1,
21,798,0,1,
21,831,0,1,
21,867,0,1,
21,898,0,1,
21,934,0,0,
21,973,0,1,
21,1008,0,1,
21,1032,0,1,
21,1054,0,1,
21,1083,0,1,
21,1116,0,1,
21,1141,0,1,
21,1166,0,1,
21,1199,0,1,
22,0,0,0,
22,29,0,1,
22,51,0,1,
22,79,0,0,
22,112,0,1,
22,135,0,0,
22,162,0,1,
22,196,0,0,
22,230,0,1,
22,263,1,0,
22,297,1,0,
22,330,1,0,
22,351,1,0,
22,380,1,0,
22,413,1,0,
22,447,1,0,
22,480,1,0,
22,502,1,0,
22,529,1,0,
22,562,1,0,
22,585,1,0,
22,612,1,0,
22,645,1,0,
22,670,1,0,
22,699,1,0,
22,728,1,0,
22,749,1,0,
22,771,1,0,
22,796,1,0,
22,819,1,0,
22,847,1,0,
22,869,1,0,
22,897,1,0,
22,931,1,0,
22,964,0,1,
22,997,0,0,
22,1032,1,0,
22,1057,0,1,
22,1084,1,0,
22,1115,0,1,
22,1141,0,0,
22,1168,0,1,
22,1216,0,1,
23,0,0,0,
23,30,0,0,
23,63,0,1,
23,97,0,1,
23,131,0,1,
23,164,0,1,
23,197,0,1,
23,231,0,1,
23,265,1,0,
23,298,1,0,
23,331,1,0,
23,354,1,0,
23,381,1,0,
23,414,1,0,
23,448,1,0,
23,481,1,0,
23,514,1,0,
23,547,1,0,
23,581,1,0,
23,614,1,0,
23,647,1,0,
23,669,1,0,
23,700,1,0,
23,730,1,0,
23,764,1,0,
23,797,1,0,
23,830,1,0,
23,856,1,0,
23,882,1,0,
23,913,1,0,
23,947,1,0,
23,980,1,0,
23,1013,1,0,
23,1046,1,0,
23,1080,1,0,
23,1114,1,0,
23,1147,1,0,
23,1180,1,0,
23,1214,1,0,
23,1247,1,0,
23,1280,1,0,
23,1313,1,0,
23,1338,1,0,
23,1365,1,0,
23,1396,1,0,
23,1430,1,0,
23,1463,1,0,
23,1496,1,0,
23,1531,1,0,
23,1563,1,0,
23,1596,1,0,
23,1629,1,0,
23,1663,0,0,
23,1697,0,1,
23,1730,0,1,
23,1763,0,1,
23,1797,0,0,
23,1831,0,1,
23,1870,0,0,
23,1914,1,0,
23,1948,1,0,
23,1987,1,0,
23,2031,0,1,
23,2069,0,1,
23,2114,0,0,
23,2152,0,1,
23,2191,0,1,
23,2231,0,1,
23,2273,0,1,
23,2314,0,1,
23,2360,0,1,
23,2400,0,1,
23,2441,0,1,
23,2481,0,1,
23,2515,0,1,
23,2555,0,1,
23,2589,0,0,
23,2618,0,1,
23,2648,0,1,
23,2681,0,1,
23,2715,0,1,
23,2747,0,1,
23,2781,0,1,
24,0,1,0,
24,23,1,0,
24,50,1,0,
24,71,1,0,
24,99,0,1,
24,132,0,1,
24,155,0,1,
24,182,0,1,
24,216,0,0,
24,237,0,0,
24,266,0,0,
24,288,0,1,
24,315,1,0,
24,341,0,1,
24,368,0,1,
24,399,0,0,
24,426,1,0,
24,455,1,0,
24,483,1,0,
24,516,1,0,
24,549,1,0,
24,570,1,0,
24,599,1,0,
24,633,1,0,
25,0,1,0,
25,30,0,0,
25,63,1,0,
25,96,0,0,
25,130,1,0,
25,163,1,0,
25,196,1,0,
25,230,1,0,
25,263,0,0,
25,285,1,0,
25,314,1,0,
25,348,1,0,
25,369,1,0,
25,397,1,0,
25,430,1,0,
25,463,1,0,
25,485,1,0,
25,512,1,0,
25,546,1,0,
25,579,1,0,
25,612,1,0,
25,645,1,0,
25,679,1,0,
25,713,1,0,
25,746,1,0,
25,768,1,0,
26,0,0,1,
26,33,0,1,
26,67,0,1,
26,100,0,1,
26,133,0,1,
26,154,0,1,
26,183,0,0,
26,216,0,1,
26,249,0,1,
26,284,0,1,
26,316,1,0,
26,349,1,0,
26,383,1,0,
26,416,1,0,
26,449,1,0,
26,471,1,0,
26,499,1,0,
26,532,1,0,
26,565,1,0,
26,599,1,0,
27,0,0,0,
27,31,0,1,
27,64,0,1,
27,98,0,1,
27,132,0,1,
27,164,0,1,
27,186,0,1,
27,215,0,1,
27,248,0,0,
27,282,1,0,
27,315,1,0,
27,348,1,0,
27,381,1,0,
27,403,1,0,
27,431,1,0,
27,458,1,0,
27,484,1,0,
27,507,1,0,
27,537,1,0,
27,566,1,0,
27,599,1,0,
27,632,1,0,
27,665,0,0,
27,699,0,1,
27,732,0,1,
27,765,0,1,
27,791,0,1,
27,818,0,1,
27,848,0,1,
27,869,0,1,
27,898,0,1,
27,932,0,1,
27,966,0,1,
27,999,0,1,
27,1032,0,1,
27,1065,0,1,
27,1087,0,1,
27,1115,0,1,
27,1138,0,1,
27,1177,0,1,
27,1202,1,0,
27,1233,1,0,
27,1255,1,0,
27,1283,1,0,
27,1317,1,0,
27,1349,1,0,
27,1371,1,0,
27,1399,1,0,
27,1433,1,0,
27,1467,1,0,
27,1501,1,0,
27,1533,1,0,
27,1567,1,0,
27,1599,1,0,
27,1621,1,0,
27,1649,1,0,
27,1682,1,0,
27,1715,1,0,
27,1736,1,0,
27,1765,1,0,
27,1798,1,0,
27,1831,1,0,
27,1864,1,0,
27,1898,1,0,
27,1931,1,0,
27,1964,1,0,
27,1998,1,0,
27,2030,1,0,
27,2055,1,0,
27,2080,1,0,
27,2114,1,0,
