trial,times,_right_canvas,_left_canvas,Unnamed: 4
8,949,0,1,
8,990,0,1,
8,1029,0,1,
8,1071,0,1,
8,1115,0,1,
8,1160,0,1,
8,1204,0,1,
8,1246,0,1,
8,1287,0,1,
8,1327,0,1,
8,1367,0,1,
8,1412,0,1,
8,1452,0,1,
8,1491,0,1,
8,1531,0,1,
8,1572,0,1,
8,1614,0,1,
8,1651,0,1,
8,1690,0,1,
8,1731,0,1,
8,1768,0,1,
8,1806,0,1,
8,1847,0,1,
8,1885,0,1,
7,0,0,0,
7,38,0,0,
7,77,0,0,
7,114,0,1,
7,153,0,0,
7,191,0,0,
7,229,1,0,
7,266,0,1,
7,307,0,0,
7,344,0,1,
7,384,0,0,
7,422,1,0,
7,460,1,0,
7,497,1,0,
7,537,1,0,
7,580,0,0,
7,619,1,0,
7,657,1,0,
7,695,1,0,
7,734,1,0,
7,771,1,0,
7,806,1,0,
7,844,1,0,
7,880,1,0,
7,919,1,0,
7,961,1,0,
7,998,0,0,
7,1036,1,0,
7,1075,1,0,
7,1116,1,0,
7,1155,1,0,
7,1196,1,0,
7,1233,1,0,
7,1272,1,0,
7,1309,1,0,
7,1347,1,0,
7,1386,1,0,
7,1424,1,0,
8,0,0,1,
8,58,0,1,
8,111,0,1,
8,161,0,0,
8,208,0,0,
8,258,0,1,
8,307,0,1,
8,357,0,1,
8,404,0,1,
8,454,0,1,
8,505,0,1,
8,559,0,1,
8,612,0,0,
8,665,1,0,
8,726,0,0,
8,784,1,0,
8,840,1,0,
8,890,1,0,
8,938,1,0,
8,992,0,1,
8,1039,1,0,
8,1088,1,0,
8,1139,1,0,
8,1189,1,0,
8,1240,1,0,
10,0,0,0,
10,44,0,1,
10,86,0,1,
10,125,0,1,
10,165,1,0,
10,203,0,1,
10,240,0,1,
10,278,0,1,
10,319,0,1,
10,361,0,1,
10,406,0,1,
10,444,0,1,
10,485,0,1,
10,524,0,1,
10,563,0,1,
10,601,0,0,
10,639,0,1,
10,677,0,0,
10,717,0,1,
10,754,0,1,
10,790,0,1,
10,827,0,1,
10,866,0,1,
10,906,0,1,
10,943,0,1,
10,981,0,1,
10,1019,0,1,
10,1058,0,1,
10,1096,1,0,
10,1136,1,0,
10,1173,1,0,
10,1212,1,0,
10,1252,1,0,
10,1288,1,0,
10,1327,1,0,
10,1368,1,0,
10,1405,1,0,
10,1448,1,0,
10,1492,1,0,
10,1531,1,0,
10,1569,1,0,
10,1610,0,0,
10,1648,1,0,
10,1686,1,0,
10,1725,1,0,
10,1767,1,0,
10,1805,1,0,
10,1843,1,0,
10,1886,1,0,
10,1928,1,0,
10,1965,1,0,
10,2006,1,0,
10,2043,1,0,
10,2084,1,0,
10,2122,1,0,
10,2162,1,0,
10,2201,1,0,
10,2240,1,0,
10,2294,1,0,
10,2339,1,0,
10,2378,1,0,
10,2418,1,0,
11,0,0,1,
11,41,0,0,
11,81,0,1,
11,121,0,0,
11,158,0,1,
11,201,0,1,
11,240,0,0,
11,277,0,0,
11,317,0,0,
11,358,0,1,
11,401,0,1,
11,442,0,1,
11,481,0,1,
11,519,0,1,
11,557,0,1,
11,593,0,1,
11,633,0,0,
11,673,0,1,
11,715,0,1,
11,756,0,1,
11,798,0,1,
11,840,0,1,
11,882,0,1,
11,921,0,1,
11,958,0,1,
11,996,0,1,
11,1038,0,1,
11,1078,0,1,
11,1116,0,1,
11,1157,0,1,
11,1197,0,1,
11,1234,0,1,
11,1273,0,1,
11,1312,0,1,
11,1351,0,1,
11,1389,0,1,
12,0,0,0,
12,47,0,0,
12,97,0,1,
12,147,0,1,
12,192,0,1,
12,240,1,0,
12,285,0,1,
12,336,0,1,
12,383,0,1,
12,429,0,1,
12,480,0,1,
12,528,0,1,
12,576,0,1,
12,624,0,1,
12,666,0,1,
12,713,0,1,
12,758,0,1,
12,805,0,1,
12,852,0,1,
12,896,0,1,
12,943,0,1,
12,993,0,1,
12,1038,0,0,
12,1085,0,0,
12,1131,0,1,
12,1178,0,1,
12,1225,0,1,
12,1273,0,1,
12,1320,0,1,
12,1364,0,1,
12,1416,0,1,
12,1511,0,1,
12,1556,0,1,
12,1606,0,1,
12,1653,0,1,
12,1699,0,1,
12,1747,0,1,
12,1793,0,1,
12,1846,0,1,
12,1894,0,1,
12,1945,0,1,
12,1996,0,1,
12,2053,0,1,
12,2105,0,1,
12,2157,0,1,
12,2215,0,0,
12,2274,0,0,
12,2337,1,0,
12,2392,0,1,
12,2442,0,1,
12,2504,0,0,
12,2561,0,1,
12,2620,1,0,
12,2683,0,0,
12,2744,1,0,
12,2798,1,0,
12,2856,1,0,
12,2906,1,0,
12,2968,1,0,
12,3020,1,0,
12,3072,1,0,
12,3125,1,0,
12,3185,1,0,
12,3244,1,0,
12,3304,1,0,
12,3359,1,0,
12,3861,1,0,
12,3935,1,0,
12,3990,1,0,
12,4051,0,1,
12,4104,1,0,
12,4157,0,0,
12,4210,0,1,
12,4264,0,1,
12,4314,0,1,
12,4363,0,1,
12,4413,0,1,
12,4463,0,1,
12,4512,0,1,
12,4561,0,1,
12,4611,0,1,
13,0,0,1,
13,40,0,1,
13,82,0,1,
13,120,1,0,
13,160,1,0,
13,203,1,0,
13,243,0,1,
13,280,0,0,
13,322,1,0,
13,363,0,0,
13,403,1,0,
13,442,1,0,
13,478,1,0,
13,516,1,0,
13,558,1,0,
13,598,0,1,
13,636,0,1,
13,674,0,1,
13,712,0,1,
13,751,0,1,
13,789,0,1,
13,829,0,1,
13,871,0,1,
13,910,0,1,
13,949,0,1,
13,991,0,1,
13,1030,0,1,
13,1068,0,1,
13,1107,0,1,
13,1147,0,1,
13,1188,0,1,
13,1230,0,1,
13,1271,0,1,
13,1308,0,1,
13,1346,0,1,
13,1383,0,1,
13,1425,0,1,
13,1463,0,1,
13,1502,0,1,
13,1542,0,0,
14,0,1,0,
14,44,0,1,
14,88,0,0,
14,129,1,0,
14,171,0,0,
14,214,0,1,
14,262,1,0,
14,300,1,0,
14,340,0,1,
14,381,0,1,
14,420,0,1,
14,464,0,1,
14,502,0,1,
14,540,0,1,
14,578,0,1,
14,616,0,1,
14,656,0,1,
14,695,0,0,
14,733,0,1,
14,774,0,1,
14,814,0,1,
14,853,0,1,
14,892,1,0,
14,931,1,0,
14,971,1,0,
14,1009,1,0,
14,1048,1,0,
14,1089,1,0,
14,1128,1,0,
14,1169,1,0,
14,1207,1,0,
14,1246,1,0,
14,1284,1,0,
14,1323,1,0,
14,1364,1,0,
14,1403,1,0,
14,1439,1,0,
14,1480,1,0,
14,1519,0,0,
14,1561,1,0,
14,1603,1,0,
14,1641,1,0,
14,1681,0,0,
14,1719,1,0,
14,1760,0,1,
14,1798,0,0,
14,1836,0,0,
14,1873,0,0,
14,1913,0,0,
14,1971,0,0,
14,2009,0,0,
14,2047,0,0,
14,2090,0,0,
14,2129,0,0,
14,2167,0,0,
14,2204,0,0,
14,2241,0,0,
14,2284,0,0,
14,2324,0,0,
14,2360,0,0,
14,2400,0,0,
14,2440,0,1,
14,2477,0,0,
14,2514,0,0,
14,2555,1,0,
14,2593,0,0,
14,2634,0,0,
14,2675,0,0,
14,2731,0,0,
14,2775,0,0,
14,2816,0,0,
14,2856,0,0,
14,2900,0,0,
14,2938,0,1,
14,2978,1,0,
14,3023,0,0,
14,3063,1,0,
14,3103,0,0,
14,3140,0,0,
14,3179,0,0,
14,3220,0,0,
14,3259,0,0,
14,3302,0,0,
14,3340,0,1,
14,3381,0,1,
14,3420,0,0,
14,3460,0,0,
14,3498,0,0,
14,3535,0,0,
14,3576,0,0,
14,3615,0,0,
14,3654,0,0,
14,3692,0,1,
14,3729,0,1,
14,3769,0,1,
14,3810,0,1,
14,3847,0,1,
14,3885,0,1,
14,3924,0,1,
14,3965,0,0,
14,4002,0,1,
14,4041,0,0,
14,4082,0,0,
14,4124,0,0,
14,4165,0,1,
14,4207,0,1,
14,4247,0,1,
14,4287,0,0,
14,4330,0,0,
14,4373,0,1,
14,4413,0,0,
14,4453,0,0,
14,4492,0,0,
14,4533,0,0,
14,4573,0,0,
14,4612,0,0,
14,4650,0,0,
14,4694,0,0,
14,4750,0,0,
14,4794,0,0,
14,4841,0,0,
14,4885,0,0,
15,0,0,1,
15,44,0,1,
15,85,0,1,
15,122,1,0,
15,162,0,1,
15,200,1,0,
15,240,1,0,
15,278,0,0,
15,317,0,0,
15,362,0,1,
15,401,0,1,
15,440,1,0,
15,475,0,0,
15,515,1,0,
15,553,0,0,
15,592,1,0,
15,629,1,0,
15,669,1,0,
15,706,1,0,
15,743,0,0,
15,782,1,0,
15,824,1,0,
15,860,1,0,
15,900,1,0,
15,940,1,0,
15,984,1,0,
15,1026,1,0,
15,1067,1,0,
15,1107,1,0,
15,1143,1,0,
15,1181,1,0,
15,1224,0,1,
15,1264,1,0,
15,1307,1,0,
15,1349,1,0,
15,1391,1,0,
16,0,0,1,
16,43,0,1,
16,81,0,1,
16,126,0,1,
16,166,0,1,
16,206,0,1,
16,242,0,0,
16,278,1,0,
16,315,0,0,
16,353,0,1,
16,392,0,1,
16,430,1,0,
16,467,0,1,
16,507,0,1,
16,544,0,0,
16,581,0,1,
16,619,1,0,
16,656,0,1,
16,692,0,1,
16,732,0,1,
16,769,1,0,
16,807,0,1,
16,844,0,0,
16,884,1,0,
16,924,1,0,
16,961,1,0,
16,1001,1,0,
16,1044,1,0,
16,1083,1,0,
16,1121,1,0,
16,1159,1,0,
16,1204,1,0,
16,1244,0,0,
16,1283,0,1,
16,1329,0,0,
16,1369,1,0,
16,1419,1,0,
16,1460,1,0,
16,1503,1,0,
16,1544,1,0,
16,1583,1,0,
16,1625,0,0,
16,1665,1,0,
16,1703,1,0,
16,1745,1,0,
16,1786,0,0,
16,1826,1,0,
16,1867,1,0,
16,1907,0,1,
16,1946,1,0,
16,1984,1,0,
16,2022,1,0,
17,0,0,1,
17,48,0,1,
17,96,0,0,
17,140,0,1,
17,183,1,0,
17,231,0,1,
17,274,1,0,
17,341,1,0,
17,391,0,1,
17,442,0,0,
17,486,1,0,
17,533,1,0,
17,579,1,0,
17,621,1,0,
17,672,1,0,
17,719,1,0,
17,766,1,0,
17,811,1,0,
17,857,1,0,
17,908,1,0,
17,953,1,0,
17,999,1,0,
17,1042,1,0,
17,1086,1,0,
17,1133,1,0,
17,1177,1,0,
17,1223,1,0,
17,1269,1,0,
17,1314,1,0,
17,1357,1,0,
17,1404,1,0,
17,1451,1,0,
17,1496,1,0,
17,1540,1,0,
17,1584,1,0,
17,1627,1,0,
17,1676,1,0,
17,1719,1,0,
17,1771,1,0,
17,1814,1,0,
17,1857,1,0,
18,0,0,0,
18,47,1,0,
18,95,0,1,
18,140,1,0,
18,184,1,0,
18,230,1,0,
18,274,1,0,
18,322,1,0,
18,372,1,0,
18,418,1,0,
18,466,0,0,
18,510,0,1,
18,556,0,1,
18,605,0,1,
18,652,0,1,
18,709,0,1,
18,760,0,1,
18,806,0,1,
18,851,0,1,
18,898,0,1,
18,943,0,1,
18,990,0,1,
18,1042,0,1,
18,1126,0,1,
18,1179,0,1,
18,1230,0,0,
18,1277,0,1,
18,1328,0,1,
18,1373,0,1,
18,1420,0,1,
18,1469,0,1,
18,1515,1,0,
18,1565,1,0,
18,1614,1,0,
18,1661,1,0,
18,1709,0,1,
18,1757,0,1,
18,1804,0,1,
18,1849,0,1,
18,1903,0,1,
18,1951,0,1,
18,1999,0,1,
18,2045,0,1,
18,2098,0,1,
18,2140,0,1,
18,2188,0,1,
18,2234,0,1,
18,2275,0,1,
19,0,0,0,
19,42,1,0,
19,79,0,0,
19,129,1,0,
19,176,1,0,
19,222,0,0,
19,264,0,1,
19,311,1,0,
19,354,0,1,
19,396,0,1,
19,440,0,1,
19,484,0,1,
19,530,0,1,
19,570,0,1,
19,609,0,1,
19,650,0,1,
19,692,0,1,
19,737,0,1,
19,781,0,1,
19,819,0,1,
19,861,0,0,
19,901,0,0,
19,941,0,1,
19,984,0,1,
19,1023,0,1,
19,1065,0,1,
19,1106,0,0,
19,1147,0,1,
19,1193,0,1,
19,1235,0,1,
19,1277,0,1,
19,1320,0,1,
19,1359,0,1,
19,1400,0,1,
19,1439,0,1,
19,1484,0,1,
19,1522,0,1,
19,1559,0,1,
19,1602,0,1,
19,1644,0,1,
19,1682,0,1,
19,1724,0,1,
19,1761,0,1,
19,1800,0,1,
19,1843,0,1,
19,1886,0,1,
20,0,0,1,
20,45,0,1,
20,85,0,1,
20,132,1,0,
20,174,1,0,
20,215,1,0,
20,255,0,0,
20,295,0,0,
20,334,1,0,
20,372,1,0,
20,415,1,0,
20,454,1,0,
20,494,1,0,
20,533,1,0,
20,573,1,0,
20,614,1,0,
20,654,1,0,
20,693,1,0,
20,733,1,0,
20,773,1,0,
20,819,0,0,
20,862,0,0,
20,907,1,0,
20,950,1,0,
20,990,1,0,
20,1039,1,0,
20,1086,1,0,
20,1140,1,0,
20,1186,1,0,
20,1232,1,0,
20,1276,1,0,
20,1319,1,0,
20,1363,1,0,
20,1408,1,0,
20,1450,0,1,
20,1496,1,0,
20,1541,1,0,
20,1584,1,0,
20,1625,1,0,
20,1666,0,0,
20,1708,0,0,
20,1753,0,1,
20,1793,0,1,
20,1835,0,0,
20,1874,0,0,
20,1913,0,0,
20,1955,0,0,
20,1994,0,1,
20,2038,0,0,
20,2083,0,0,
20,2127,0,0,
20,2169,0,1,
20,2211,0,1,
20,2252,0,0,
20,2295,0,1,
20,2339,1,0,
20,2378,1,0,
20,2418,0,0,
20,2461,1,0,
20,2508,1,0,
20,2556,1,0,
20,2598,1,0,
20,2654,0,0,
20,2694,0,0,
20,2734,1,0,
20,2773,1,0,
21,0,0,1,
21,38,1,0,
21,78,0,0,
21,120,1,0,
21,162,1,0,
21,228,0,0,
21,272,0,1,
21,311,0,1,
21,358,0,1,
21,404,0,0,
21,449,0,1,
21,491,0,1,
21,535,0,1,
21,581,0,1,
21,625,0,1,
21,667,0,1,
21,709,0,1,
21,750,0,0,
21,791,1,0,
21,832,1,0,
21,872,1,0,
21,913,1,0,
21,957,1,0,
21,998,1,0,
21,1039,1,0,
21,1082,1,0,
21,1124,1,0,
21,1164,1,0,
21,1211,1,0,
21,1248,1,0,
21,1289,1,0,
21,1326,1,0,
21,1367,1,0,
21,1405,1,0,
21,1446,1,0,
21,1487,1,0,
21,1526,1,0,
21,1565,1,0,
21,1606,1,0,
21,1644,1,0,
21,1685,1,0,
21,1723,1,0,
21,1762,1,0,
21,1800,1,0,
21,1838,1,0,
21,1877,1,0,
21,1921,1,0,
21,1958,1,0,
21,1995,1,0,
21,2034,1,0,
21,2074,1,0,
21,2113,1,0,
21,2152,1,0,
22,0,1,0,
22,42,0,1,
22,81,0,0,
22,121,0,0,
22,158,0,1,
22,198,0,1,
22,235,0,0,
22,274,1,0,
22,315,1,0,
22,356,1,0,
22,395,0,1,
22,434,0,1,
22,475,0,1,
22,514,0,0,
22,555,0,1,
22,594,1,0,
22,632,0,1,
22,671,0,1,
22,712,0,1,
22,752,0,1,
22,789,1,0,
22,826,1,0,
22,864,1,0,
22,906,1,0,
22,945,1,0,
22,987,1,0,
22,1025,1,0,
22,1062,1,0,
22,1100,1,0,
22,1142,1,0,
22,1185,0,0,
22,1225,1,0,
22,1266,0,0,
22,1305,1,0,
22,1344,0,0,
22,1389,1,0,
22,1429,1,0,
22,1468,1,0,
22,1510,1,0,
22,1550,1,0,
22,1590,1,0,
22,1629,1,0,
22,1671,1,0,
22,1712,1,0,
22,1754,1,0,
22,1793,1,0,
22,1834,1,0,
22,1876,1,0,
22,1918,1,0,
22,1959,1,0,
22,1999,1,0,
23,0,0,0,
23,38,0,1,
23,75,1,0,
23,115,0,1,
23,154,1,0,
23,194,1,0,
23,236,0,1,
23,281,0,0,
23,329,1,0,
23,375,0,0,
23,427,1,0,
23,489,1,0,
23,537,1,0,
23,586,1,0,
23,633,1,0,
23,682,0,0,
23,729,1,0,
23,778,1,0,
23,826,1,0,
23,876,1,0,
23,922,1,0,
23,969,1,0,
23,1019,1,0,
23,1064,1,0,
23,1112,1,0,
23,1160,1,0,
23,1207,1,0,
23,1260,1,0,
23,1318,1,0,
23,1377,1,0,
23,1431,1,0,
24,0,1,0,
24,41,1,0,
24,88,0,0,
24,130,1,0,
24,170,0,1,
24,209,1,0,
24,249,1,0,
24,287,1,0,
24,326,1,0,
24,368,1,0,
24,409,0,0,
24,448,0,1,
24,486,0,1,
24,522,0,1,
24,560,0,1,
24,601,0,1,
24,639,0,1,
24,677,0,1,
24,715,0,1,
24,754,1,0,
24,792,0,0,
24,829,1,0,
24,868,1,0,
24,910,0,0,
24,950,1,0,
24,989,1,0,
24,1029,1,0,
24,1071,1,0,
24,1110,1,0,
24,1150,1,0,
24,1191,1,0,
24,1230,1,0,
24,1269,0,0,
24,1309,1,0,
24,1349,1,0,
24,1388,1,0,
24,1427,0,0,
24,1467,1,0,
24,1504,1,0,
24,1544,1,0,
24,1583,1,0,
24,1622,0,0,
24,1666,0,1,
24,1709,1,0,
24,1747,1,0,
25,0,0,0,
25,48,0,1,
25,94,0,1,
25,142,1,0,
25,186,0,1,
25,233,1,0,
25,279,0,1,
25,323,1,0,
25,371,1,0,
25,417,0,0,
25,462,0,0,
25,510,0,1,
25,554,1,0,
25,605,1,0,
25,651,0,1,
25,695,0,0,
25,742,1,0,
25,792,1,0,
25,843,0,1,
25,891,0,1,
25,941,0,1,
25,984,0,1,
25,1037,0,1,
25,1084,0,1,
25,1136,0,1,
25,1184,0,1,
25,1233,0,1,
25,1280,0,1,
25,1326,0,0,
25,1373,0,1,
25,1415,0,1,
25,1459,1,0,
25,1510,0,1,
25,1554,0,1,
25,1601,0,1,
26,0,1,0,
26,45,0,1,
26,88,1,0,
26,127,0,1,
26,169,0,1,
26,207,0,0,
26,246,1,0,
26,285,0,0,
26,325,0,1,
26,365,0,1,
26,407,0,1,
26,449,0,1,
26,488,0,0,
26,527,0,1,
26,565,0,1,
26,603,1,0,
26,640,1,0,
26,678,1,0,
26,719,1,0,
26,761,1,0,
26,803,1,0,
26,845,1,0,
26,884,1,0,
26,923,1,0,
26,964,1,0,
26,1003,1,0,
26,1040,1,0,
26,1090,1,0,
26,1134,1,0,
26,1179,1,0,
26,1221,1,0,
26,1263,1,0,
26,1305,1,0,
26,1344,1,0,
26,1384,1,0,
26,1427,1,0,
26,1469,1,0,
26,1513,1,0,
26,1551,1,0,
26,1592,0,0,
26,1633,1,0,
26,1675,1,0,
26,1715,1,0,
26,1756,1,0,
26,1798,1,0,
26,1836,1,0,
26,1876,0,0,
26,1920,1,0,
26,1961,1,0,
27,0,0,1,
27,40,0,1,
27,82,0,0,
27,121,0,1,
27,162,0,1,
27,201,0,1,
27,241,0,1,
27,285,0,1,
27,324,0,1,
27,367,0,1,
27,408,1,0,
27,445,1,0,
27,483,1,0,
27,523,0,1,
27,564,1,0,
27,602,1,0,
27,642,1,0,
27,680,1,0,
27,718,1,0,
27,757,1,0,
27,798,1,0,
27,837,1,0,
27,877,1,0,
27,918,0,0,
27,960,1,0,
27,1000,1,0,
27,1045,1,0,
27,1085,1,0,
27,1126,1,0,
27,1166,1,0,
27,1206,1,0,
27,1246,1,0,
27,1284,1,0,
27,1323,1,0,
27,1364,0,0,
27,1405,1,0,
27,1444,0,0,
27,1482,1,0,
27,1519,1,0,
27,1556,1,0,
27,1595,1,0,
27,1637,1,0,
27,1678,1,0,
27,1716,1,0,
27,1754,1,0,
27,1793,1,0,
28,0,0,0,
28,48,1,0,
28,90,0,1,
28,137,1,0,
28,184,1,0,
28,235,1,0,
28,280,0,0,
28,325,1,0,
28,375,1,0,
28,416,0,0,
28,461,0,0,
28,511,1,0,
28,555,1,0,
28,601,1,0,
28,646,1,0,
28,695,1,0,
28,748,1,0,
28,812,0,1,
28,862,0,1,
28,910,0,1,
28,955,0,1,
28,1003,0,1,
28,1050,0,1,
28,1100,0,1,
28,1148,1,0,
28,1196,1,0,
28,1252,1,0,
28,1303,1,0,
28,1353,1,0,
28,1400,1,0,
28,1447,1,0,
28,1494,1,0,
28,1541,1,0,
28,1589,1,0,
28,1642,1,0,
28,1690,1,0,
28,1739,1,0,
28,1787,1,0,
28,1838,1,0,
28,1895,1,0,
28,1945,1,0,
28,1993,1,0,
28,2040,1,0,
28,2087,1,0,
28,2133,1,0,
28,2180,1,0,
28,2225,1,0,
28,2272,1,0,
28,2315,0,0,
28,2361,1,0,
28,2407,1,0,
28,2448,1,0,
28,2493,1,0,
28,2544,1,0,
28,2594,1,0,
28,2642,1,0,
29,0,1,0,
29,48,1,0,
29,95,1,0,
29,146,1,0,
29,194,1,0,
29,238,1,0,
29,286,1,0,
29,332,1,0,
29,382,1,0,
29,432,1,0,
29,484,1,0,
29,528,1,0,
29,580,1,0,
29,630,1,0,
29,675,1,0,
29,728,1,0,
29,782,1,0,
29,830,1,0,
29,880,0,1,
29,926,0,1,
29,975,0,1,
29,1032,0,1,
29,1078,0,1,
29,1123,0,1,
29,1170,0,0,
29,1218,0,1,
29,1267,0,0,
29,1314,0,1,
29,1361,0,1,
29,1409,0,1,
29,1463,0,1,
29,1510,0,1,
29,1562,0,1,
29,1610,0,1,
29,1656,0,1,
29,1702,0,1,
29,1750,0,1,
29,1799,0,1,
29,1861,0,1,
29,1919,0,0,
29,1968,0,1,
29,2019,0,0,
29,2066,0,1,
29,2123,0,1,
29,2182,0,1,
29,2232,0,1,
29,2286,0,1,
29,2336,0,1,
29,2392,0,1,
29,2448,0,0,
29,2516,0,1,
29,2564,0,1,
29,2624,0,0,
29,2698,0,1,
29,2759,1,0,
29,2814,1,0,
29,2869,0,0,
29,2924,1,0,
29,2980,1,0,
29,3032,0,1,
29,3085,0,1,
29,3137,0,1,
30,0,0,1,
30,42,0,1,
30,82,0,1,
30,119,1,0,
30,158,0,1,
30,199,1,0,
30,239,0,1,
30,279,0,1,
30,317,0,1,
30,354,1,0,
30,392,1,0,
30,434,1,0,
30,471,0,0,
30,511,1,0,
30,548,1,0,
30,590,1,0,
30,632,1,0,
30,671,1,0,
30,712,1,0,
30,750,1,0,
30,788,1,0,
30,825,0,1,
30,864,1,0,
30,903,1,0,
30,943,1,0,
30,983,1,0,
30,1023,1,0,
30,1062,1,0,
30,1116,1,0,
30,1153,1,0,
30,1190,1,0,
30,1235,1,0,
31,0,1,0,
31,67,0,1,
31,144,0,0,
31,237,0,1,
31,310,1,0,
31,380,0,1,
31,484,0,1,
31,563,0,1,
31,640,0,1,
31,707,0,1,
31,806,0,1,
31,922,0,1,
31,995,0,1,
31,1063,0,1,
31,1126,0,1,
31,1180,0,1,
31,1232,0,1,
31,1280,0,1,
31,1330,0,1,
31,1382,0,0,
31,1430,0,1,
31,1477,0,1,
31,1526,0,1,
31,1572,0,1,
31,1620,0,1,
31,1666,0,1,
31,1711,0,1,
31,1754,0,1,
31,1804,0,1,
31,1849,0,1,
31,1896,0,1,
32,0,1,0,
32,51,0,0,
32,95,1,0,
32,146,1,0,
32,190,1,0,
32,241,1,0,
32,286,0,1,
32,337,1,0,
32,384,1,0,
32,433,1,0,
32,484,1,0,
32,532,1,0,
32,576,1,0,
32,621,1,0,
32,672,1,0,
32,717,1,0,
32,762,1,0,
32,812,1,0,
32,855,1,0,
32,898,1,0,
32,944,1,0,
32,992,1,0,
32,1045,1,0,
32,1100,1,0,
32,1159,1,0,
32,1228,1,0,
32,1285,1,0,
32,1336,1,0,
32,1395,1,0,
32,1451,1,0,
32,1500,1,0,
32,1560,1,0,
32,1617,1,0,
32,1668,1,0,
32,1722,1,0,
32,1789,1,0,
32,1852,1,0,
32,1907,1,0,
32,1962,1,0,
32,2022,1,0,
32,2075,1,0,
32,2123,0,1,
32,2173,0,1,
32,2226,0,1,
32,2278,0,1,
32,2335,0,1,
32,2387,0,1,
32,2433,1,0,
32,2482,0,0,
32,2531,0,0,
32,2577,1,0,
32,2626,1,0,
32,2676,0,0,
32,2723,0,0,
32,2779,1,0,
32,2828,1,0,
32,2874,1,0,
32,2921,1,0,
32,2970,1,0,
32,3017,1,0,
32,3065,1,0,
32,3111,1,0,
32,3154,1,0,
32,3203,1,0,
32,3251,1,0,
32,3297,1,0,
32,3342,1,0,
32,3390,1,0,
32,3442,1,0,
32,3486,1,0,
32,3533,1,0,
32,3581,1,0,
32,3627,1,0,
32,3670,1,0,
32,3720,1,0,
32,3766,1,0,
32,3812,1,0,
32,3868,1,0,
32,3916,1,0,
32,3960,1,0,
32,4005,1,0,
32,4054,1,0,
32,4097,1,0,
32,4148,1,0,
32,4208,1,0,
32,4258,1,0,
32,4309,1,0,
32,4359,1,0,
32,4407,1,0,
32,4456,1,0,
32,4501,1,0,
32,4546,1,0,
32,4589,1,0,
32,4634,1,0,
32,4680,1,0,
32,4730,0,0,
32,4776,1,0,
32,4823,1,0,
32,4869,1,0,
32,4917,1,0,
32,4984,1,0,
32,5026,1,0,
32,5075,1,0,
32,5121,1,0,
32,5165,1,0,
33,0,1,0,
33,42,1,0,
33,81,1,0,
33,125,0,0,
33,169,1,0,
33,208,1,0,
33,246,1,0,
33,284,1,0,
33,324,0,0,
33,362,0,1,
33,401,0,1,
33,447,0,1,
33,485,1,0,
33,523,0,0,
33,570,1,0,
33,609,1,0,
33,648,0,1,
33,688,0,0,
33,726,0,1,
33,765,0,1,
33,804,0,0,
33,844,0,1,
33,885,0,1,
33,923,1,0,
33,965,1,0,
33,1007,1,0,
33,1046,1,0,
33,1086,1,0,
33,1125,1,0,
33,1166,1,0,
33,1209,1,0,
33,1250,1,0,
33,1290,1,0,
33,1331,1,0,
33,1373,1,0,
33,1416,1,0,
33,1455,1,0,
33,1494,1,0,
33,1534,1,0,
33,1574,1,0,
33,1614,1,0,
33,1655,1,0,
33,1694,1,0,
33,1739,1,0,
33,1777,1,0,
33,1816,1,0,
