trial,_left_canvas,times,_right_canvas,Unnamed: 4
18,0,1346,1,
18,0,1382,1,
18,0,1417,1,
18,0,1453,1,
18,0,1491,1,
18,0,1531,1,
18,0,1565,1,
18,0,1598,1,
18,1,1634,0,
18,0,1668,0,
18,0,1703,1,
18,0,1735,0,
18,0,1772,1,
18,0,1806,1,
18,1,1843,0,
18,1,1876,0,
18,0,1913,0,
18,0,1945,0,
18,0,1982,0,
18,0,2015,0,
18,0,2049,0,
18,1,2084,0,
18,1,2121,0,
18,1,2158,0,
18,0,2198,1,
18,0,2232,1,
18,0,2270,1,
18,0,2309,1,
18,0,2347,1,
18,0,2383,1,
18,0,2419,1,
18,0,2459,1,
18,0,2499,1,
18,0,2534,1,
18,0,2566,1,
18,0,2603,1,
18,0,2638,0,
18,0,2676,1,
18,0,2714,1,
18,0,2750,1,
18,0,2780,1,
18,0,2813,1,
18,0,2850,1,
18,0,2886,1,
18,0,2921,1,
18,0,2956,1,
19,1,0,0,
19,0,30,1,
19,1,67,0,
19,1,100,0,
19,0,134,0,
19,0,167,1,
19,0,200,0,
19,0,234,0,
19,0,267,1,
19,0,295,0,
19,0,329,0,
19,0,362,0,
19,1,398,0,
19,1,435,0,
19,1,472,0,
19,1,503,0,
19,1,538,0,
19,0,570,0,
19,1,607,0,
19,1,642,0,
19,1,674,0,
19,1,715,0,
19,1,753,0,
19,1,788,0,
19,1,824,0,
19,1,854,0,
19,1,887,0,
19,1,921,0,
19,0,954,0,
19,1,1003,0,
19,1,1037,0,
19,1,1064,0,
20,1,0,0,
20,1,31,0,
20,1,67,0,
20,1,101,0,
20,1,136,0,
20,1,166,0,
20,0,199,1,
20,1,232,0,
20,0,267,1,
20,1,304,0,
20,1,341,0,
20,1,378,0,
20,0,414,0,
20,0,452,1,
20,0,488,0,
20,0,520,1,
20,1,553,0,
20,1,585,0,
20,0,623,0,
20,0,665,1,
20,0,698,1,
20,0,733,1,
20,0,769,1,
20,1,804,0,
20,1,839,0,
20,1,869,0,
20,1,904,0,
20,0,942,1,
20,0,976,1,
20,0,1006,1,
20,0,1042,1,
20,0,1072,1,
20,0,1109,1,
20,0,1148,1,
20,0,1183,1,
21,0,0,0,
21,1,34,0,
21,0,72,1,
21,1,102,0,
21,1,139,0,
21,1,173,0,
21,1,207,0,
21,1,241,0,
21,1,278,0,
21,1,315,0,
21,1,353,0,
21,1,392,0,
21,1,430,0,
21,1,467,0,
21,1,506,0,
21,1,541,0,
21,1,573,0,
21,1,616,0,
21,1,665,0,
21,1,727,0,
21,0,772,1,
21,0,814,1,
21,0,857,1,
21,0,898,1,
21,0,941,1,
21,0,982,1,
21,0,1023,1,
21,0,1064,1,
21,0,1107,1,
21,0,1145,1,
21,0,1183,1,
21,0,1224,1,
21,0,1262,0,
21,0,1303,1,
21,0,1341,1,
21,0,1374,1,
21,0,1407,1,
21,0,1440,1,
21,0,1474,1,
21,0,1503,1,
21,0,1534,1,
21,0,1569,1,
21,0,1600,1,
21,0,1636,1,
21,0,1673,1,
22,1,0,0,
22,1,38,0,
22,1,78,0,
22,1,107,0,
22,1,144,0,
22,1,177,0,
22,1,210,0,
22,1,243,0,
22,1,276,0,
22,1,309,0,
22,1,344,0,
22,1,377,0,
22,1,409,0,
22,1,442,0,
22,0,476,0,
22,1,509,0,
22,1,543,0,
22,1,577,0,
22,0,617,1,
22,0,653,1,
22,1,688,0,
22,0,727,1,
22,0,761,1,
22,0,794,1,
22,0,828,1,
22,0,862,1,
22,0,898,1,
22,0,930,1,
22,0,966,1,
22,1,1013,0,
22,0,1046,1,
22,0,1079,1,
23,0,0,0,
23,1,33,0,
23,0,66,1,
23,1,102,0,
23,1,139,0,
23,0,168,0,
23,0,202,0,
23,0,235,1,
23,0,270,0,
23,0,310,0,
23,0,351,1,
23,0,390,0,
23,0,428,0,
23,1,462,0,
23,1,501,0,
23,1,536,0,
23,1,575,0,
23,0,613,0,
23,0,652,0,
23,1,688,0,
23,0,723,0,
23,1,761,0,
23,0,799,1,
24,0,0,0,
24,0,33,1,
24,0,64,1,
24,0,99,1,
24,0,129,1,
24,0,167,1,
24,0,202,1,
24,0,236,1,
24,0,270,0,
24,0,303,0,
24,0,339,1,
24,0,369,1,
